generation,rank,simulation,PDI,bar
0,16,0.6115551619999999,5.551353235,0.0001771889999995
1,16,0.6884369459999995,5.210938251000001,0.0378904829999999
2,16,0.5896161399999986,5.371456416000001,4.129199999880484e-05
3,16,0.6047075150000012,5.262105751,0.0003044480000014
4,16,0.5752702089999993,5.4653192340000025,3.060899999951516e-05
5,16,0.5887324320000005,5.3198460579999995,5.273800000082929e-05
6,16,0.5942625519999964,5.212902108999998,0.0004448280000062
7,16,0.5897185649999983,5.342443901999999,0.0004192029999998
8,16,0.5976939029999997,5.185371955999997,0.0001207700000023
9,16,0.5936813639999983,5.207171634000005,9.85380000031455e-05
0,27,0.612038395,5.551707823999999,0.0005725869999997
1,27,0.6816877970000004,5.255356841,0.0002195799999995
2,27,0.5841700830000001,5.376531349999999,0.0004116200000012
3,27,0.6039884139999998,5.262366168,0.0007613670000026
4,27,0.5742189879999984,5.465636039,0.0007638599999992
5,27,0.587741660999999,5.320396883999997,0.0004923170000026
6,27,0.5929735650000012,5.214106117999997,0.000525654999997
7,27,0.5882536850000051,5.343659785,0.0006689439999973
8,27,0.5963992290000064,5.186394198999999,0.000391325999999
9,27,0.593381628000003,5.207128227999995,0.0004400760000038
0,17,0.612340012,5.550981889,0.0005633579999999
1,17,0.6884073449999999,4.193897949000001,1.0549605060000005
2,17,0.5896044479999993,5.371029343,0.0004791080000003
3,17,0.604677971000001,5.261681272000001,0.0007583219999993
4,17,0.5752378970000009,5.464588451000001,0.0007939710000002
5,17,0.5887032679999997,5.3194379069999975,0.000489937999994
6,17,0.5942323870000052,5.212585373000003,0.0007916710000017
7,17,0.5896926049999962,5.342231119999994,0.0006578760000053
8,17,0.5976644949999965,5.184858501000001,0.0006639039999996
9,17,0.5936541200000036,5.206854385,0.0004428370000013
0,2,0.612958879,5.550956669,3.475100000027709e-05
1,2,0.6884943579999998,5.2104088200000005,0.0383667560000002
2,2,0.5902941419999994,5.370777245999999,4.4425999998765064e-05
3,2,0.6030343950000017,5.263857598000001,0.0002282519999994
4,2,0.5746482740000012,5.465790556000002,0.0001836849999996
5,2,0.588173402999999,5.320431933000002,2.7435999996328064e-05
6,2,0.5937408009999956,5.213400499999999,0.0004697870000001
7,2,0.5887937480000005,5.3434031659999945,0.0003873839999997
8,2,0.5972397410000028,5.185894215000005,5.3760999996654846e-05
9,2,0.592967122999994,5.207893230000003,9.262799999731897e-05
0,24,0.613435221,5.551947941,9.203200000040825e-05
1,24,0.6819030780000004,5.216495912999999,0.0388931990000003
2,24,0.5841940769999994,5.376839158999999,5.684999999999718e-05
3,24,0.6046878219999989,5.2620462,0.0003851170000004
4,24,0.575099305000002,5.4654356150000005,8.523099999990791e-05
5,24,0.5886907249999993,5.319903807999999,3.861200000443432e-05
6,24,0.5941922319999975,5.212898240999998,0.000519251
7,24,0.5894506369999988,5.342816057,0.0003380249999977
8,24,0.5976427570000027,5.185403844,0.0001200140000037
9,24,0.5935874120000051,5.207328957000001,3.614399999918305e-05
0,22,0.612758126,5.552011786,3.716400000008946e-05
1,22,0.687937732,5.249303386,4.197800000049767e-05
2,22,0.588208336000001,5.372789162999998,9.746099999929923e-05
3,22,0.6043627419999993,5.262427040999999,0.000327366999997
4,22,0.5746850969999997,5.465850916000001,8.435900000236529e-05
5,22,0.5881919060000023,5.320396571000003,4.192400000135876e-05
6,22,0.5936030439999982,5.213501356000002,0.0005043270000015
7,22,0.588786503999998,5.343429766,0.0003797000000034
