generation,rank,Scatter,Publish,Queues
0,34,0.4664055984467268,0.5179557371884584,0.0512750931084156
1,34,0.4915631962940097,0.5450909566134214,0.0534645970910787
2,34,0.4914276888594031,0.5568932387977839,0.0653040958568453
3,34,0.5032056206837296,6.979646171443164,6.476269685663283
4,34,0.4986102925613522,8.840101260691881,8.341406744904816
5,34,0.7502632830291986,9.11035805940628,8.359941193833947
6,34,0.4432395072653889,8.717152675613761,8.273820572532713
7,34,0.5144811058416963,8.645050224848092,8.130424860864878
8,34,0.4995468519628048,9.026626576669514,8.526994553394616
9,34,0.514977864921093,8.92326801456511,8.408191823400557
0,50,0.3524413937702775,0.4016248965635896,0.0489219799637794
1,50,0.3557944381609559,0.4050520155578851,0.0491944244131445
2,50,0.4052147548645735,0.4632900450378656,0.0579144610092043
3,50,0.4272879892960191,6.983332570642233,6.555877569131553
4,50,0.3621476981788873,8.840053190477192,8.477731273509562
5,50,0.3614203007891774,9.112080147489904,8.750576267950237
6,50,0.3591353110969066,8.717513582669199,8.358233238570392
7,50,0.4533845521509647,8.646869646385312,8.193398447707295
8,50,0.3589132009074092,9.02703272830695,8.667973598465323
9,50,0.3423176938667893,8.925217383541167,8.582839046604931
0,4,0.4473772700875997,0.505102526396513,0.0574487680569291
1,4,0.4393626162782311,0.4905849434435367,0.0511572510004043
2,4,0.5177401397377253,0.5729707330465317,0.0551343560218811
3,4,0.3487245021387934,6.961022920906544,6.612151063978672
4,4,0.4597324123606086,8.838962036184967,8.379144137725234
5,4,0.5568213071674109,9.108900317922236,8.551903207786381
6,4,0.4280465794727206,8.715559493750334,8.28742300067097
7,4,0.3366384729743004,8.64733714144677,8.310553065501153
8,4,0.5124026741832495,9.022600782103837,8.510110554285347
9,4,0.4835435599088669,8.921448295935988,8.437759484164417
0,63,0.4398490071762353,0.501749173970893,0.0616315379738807
1,63,0.8727366568055004,0.9258499399293214,0.0530458381399512
2,63,0.4379068661946803,0.4941747810225934,0.056098910048604
3,63,0.4089706859085709,6.985330714844167,6.576272051082924
4,63,0.4228205310646444,8.84482674789615,8.421839227899909
5,63,0.4482482599560171,9.11560681904666,8.667212574044243
6,63,0.5398938059806824,8.722547131823376,8.182563289999962
7,63,0.34703034395352,8.650564193958417,8.30338112800382
8,63,0.3645244371145963,9.038363284198567,8.673746370943263
9,63,0.356754511827603,8.928930574795231,8.572021743282676
0,61,0.3710635500028729,0.4278812347911298,0.056563985068351
1,61,0.3927726140245795,0.4401618507690727,0.0473244860768318
2,61,0.4948551817797124,0.5612803767435253,0.0662639159709215
3,61,0.4349365909583866,6.985438405070454,6.550410416908562
4,61,0.4814760852605104,8.843878564890474,8.36224591685459
5,61,0.4223495097830891,9.115276395808904,8.692833728156984
6,61,0.4391239886172116,8.721039589028805,8.28176327701658
7,61,0.3758472953923046,8.649597748648375,8.273655470460653
8,61,0.4237665487453341,9.033523059915751,8.609610917977989
9,61,0.4240619200281799,8.928191772196442,8.504039658233523
0,13,0.3614257546141743,0.4108875738456845,0.0491972807794809
1,13,0.3697998141869902,0.4180553080514073,0.0481903385370969
2,13,0.4079465856775641,0.4655237849801779,0.057405917905271
3,13,0.3498554788529873,6.967850209213793,6.617907516658306
4,13,0.4470609053969383,8.840257210657,8.393042773008347
5,13,0.3727560248225927,9.111293294467032,8.738446122035384
6,13,0.3680558567866683,8.716746414080262,8.348536600358784
7,13,0.3569178897887468,8.647458779625595,8.290449257008731
8,13,0.4346979195252061,9.028990352526309,8.594141697511077
9,13,0.3549152230843901,8.92363351304084,8.568623062223196
0,31,0.3714163450058549,0.4279620639281347,0.0562874890165403
1,31,0.9189747029449792,0.9691697240341456,0.0501310670515522
2,31,0.4102408200269565,0.4642541409702971,0.0538463130360469
3,31,0.4231888800859451,6.978595969034359,6.555318090948276
4,31,0.3639133609831333,8.842700468958355,8.478645132970996
5,31,0.3566811570199206,9.113884120015427,8.757111287093721
6,31,0.5135775560047477,8.719999587046914,8.20627773203887
7,31,0.4247303259326145,8.648571760044433,8.223752515972592
8,31,0.4267078619450331,9.03545236296486,8.608586178161204
9,31,0.4247101310174912,8.926938510034233,8.502135022892617
0,11,0.3784841280430555,0.4303789819823578,0.0516377819003537
1,11,0.4270793450996279,0.4829564769752323,0.0558091169223189
2,11,0.4763849639566615,0.5403666610363871,0.06380619504489
3,11,0.4270973399979993,6.96747360099107,6.540201770956628
4,11,0.4463379810331389,8.838620143011212,8.392169720958918
5,11,0.3541801180690527,9.109223147970624,8.754887577029876
6,11,0.3862947000889107,8.715422029024921,8.329024309990928
7,11,0.4224572218954563,8.644301702966914,8.221693076076917
8,11,0.3508286830037832,9.029403544962406,8.678479233989492
9,11,0.3737381980754435,8.92185514990706,8.548018165980466
0,22,0.5114283139118925,0.5723782479763031,0.0606728480197489
1,22,0.9327926740515976,0.9831574329873548,0.0503017848823219
2,22,0.7677986329654232,0.8229812739882618,0.0550087291048839
3,22,0.4904388770228252,6.977754299994558,6.487142333993688
4,22,0.4893582690274343,8.841354529955424,8.351906840107404
5,22,0.4261480900458991,9.112522791954689,8.686227425932884
6,22,0.5353634480852634,8.719124539988115,8.183673195890151
7,22,0.4646365770604461,8.648305637994781,8.183607685845345
8,22,0.4507537269964814,9.027032989892176,8.576134466915391
9,22,0.4238333089742809,8.92575933097396,8.501823330065235
0,29,0.439260879997164,0.5017124250298366,0.0621668740641325
1,29,0.4301887679612264,0.4828408589819446,0.0525851178681477
2,29,0.4395180899882689,0.4987110769143328,0.0590177970007061
3,29,0.3648437469964847,6.977846935973503,6.612826886121184
4,29,0.3844250879483297,8.841375407995656,8.456854641903192
5,29,0.3775522989453748,9.112183597986586,8.734482523053885
6,29,0.3661857979604974,8.718790151993744,8.352508845040575
7,29,0.4245434709591791,8.648379457066767,8.223691251012497
8,29,0.3635424760868773,9.026126205921171,8.662515950971283
9,29,0.3856044079875573,8.925371080986224,8.539671006961726
0,43,0.4260501079261303,0.4826671676710248,0.0563626112416386
1,43,0.4135357858613133,0.4625505274161696,0.0489387596026063
2,43,0.4882313637062907,0.552918273024261,0.0645128292962908
3,43,0.3657290507107973,6.980275928042829,6.614373666234314
4,43,0.4141883077099919,8.840295449830592,8.425928092561662
5,43,0.4272811291739344,9.11225786525756,8.684881416149437
6,43,0.427495158277452,8.718026117421687,8.290378332138062
7,43,0.4438841277733445,8.647638631984591,8.203659095801413
8,43,0.4374226434156298,9.025721717625856,8.588151071220636
9,43,0.4357416070997715,8.925656631588936,8.4898481098935
0,42,0.4033416826277971,0.4507617577910423,0.0471492763608694
1,42,0.4753848277032375,0.5294979410246015,0.0540529051795601
2,42,0.4481281731277704,0.5083739189431071,0.0600914387032389
3,42,0.3361152019351721,6.980186563916504,6.643918894231319
4,42,0.3522341838106513,8.84039952326566,8.488080811686814
5,42,0.5112043712288141,9.110858741216362,8.599520179443061
6,42,0.5508012780919671,8.717432580888271,8.16654896363616
7,42,0.4608703050762415,8.645815088413656,8.18480892200023
8,42,0.3444074727594852,9.0262210117653,8.681727492250502
9,42,0.5056234169751406,8.923758659511805,8.418000468052924
0,36,0.4853240991942584,0.5565288220532238,0.0709436880424618
