generation,getdata,getdataq,computation
9.882520282641053,3.168966299854219,3.1663890443742275,6.713549157604575
4.390934696421027,0.00659775547683239,0.0045918794348835945,4.384331818670034
4.533684090711176,0.006872904486954212,0.004785177297890186,4.526805783621967
5.137511789798737,0.007082563824951649,0.005007416009902954,5.130423533730209
4.43746826890856,0.006943347863852978,0.0047800298780202866,4.430519090034068
5.395028650760651,0.007163244299590588,0.0050605591386556625,5.38786084484309
4.80801553837955,0.006299424916505814,0.004301219247281551,4.80171066056937
4.482099428772926,0.006999734789133072,0.004766042344272137,4.4750942680984735
4.554577614180744,0.006580524146556854,0.0044242022559046745,4.5479886289685965
4.463078808970749,0.007264758460223675,0.005212069489061832,4.455808467231691
