generation,rank,Scatter,Publish,Queues
0,0,1.8848442500457168,1.887867278419435,0.0027206428349018
1,0,1.892747045494616,1.895704749971628,0.0027766302227973
2,0,1.8326420783996584,1.835532079450786,0.0027468437328934
3,0,1.7611264660954475,1.7639416987076402,0.0027310457080602
4,0,1.6915101232007146,1.6938381986692548,0.0021319948136806
5,0,1.861124691553414,1.8644089801236987,0.0032221218571066
6,0,1.883028973825276,1.8856005249544976,0.002430903725326
7,0,1.5371826756745577,1.5397235713899136,0.0024540154263377
8,0,1.8197132414206865,1.822530365549028,0.0027560628950595
9,0,2.0721558509394526,2.0752709973603487,0.0030529247596859
0,3,1.374979557003826,1.3778163680108264,0.0025611319579184
1,3,1.3842027559876442,1.3865795530145988,0.0022154920734465
2,3,1.5638524800306186,1.5666452510049569,0.0026184499729424
3,3,1.4390915889525786,1.4417006780859083,0.0024681419599801
4,3,1.551873706979677,1.5544059249805289,0.0024442890426144
5,3,1.7722612669458613,1.774201151099987,0.0018022761214524
6,3,1.8132729949429631,1.924169009900652,0.1108069610781967
7,3,1.5471626280341295,4.108673700946383,2.5614282969618216
8,3,1.3806150750024244,4.102405078010634,2.721723460010253
9,3,1.5981603050604465,5.939565959037282,4.341266391915269
0,1,1.6333149867132306,1.636053684167564,0.0024674944579601
1,1,1.7478968054056168,1.750421864911914,0.0023458311334252
2,1,1.653904533945024,1.6568091213703156,0.0027390718460083
3,1,1.694708620198071,1.6981078293174503,0.0033319741487503
4,1,2.117591164074838,2.120477537624538,0.0027362713590264
5,1,1.409620606340468,1.4123318968340757,0.0026436522603034
6,1,1.5303388526663184,1.9227228807285428,0.3922175178304314
7,1,1.6771703427657485,4.1085365964099765,2.4313016487285495
8,1,1.6431774273514748,4.102250944823027,2.458992512896657
9,1,1.6850296212360265,5.939292463473976,4.254114023409784
0,2,1.7650506210047752,1.769899216014892,0.0045741369249299
1,2,1.9004289030563088,1.902789218001999,0.0022026679944247
2,2,1.7153144309995696,1.71823671401944,0.0027642649365589
3,2,1.8168785909656435,1.8200988449389115,0.0031590621219947
4,2,1.6008929029339924,1.6029275730252266,0.0018833361100405
5,2,1.7576504910830408,1.7603546109749004,0.0026436859043315
6,2,1.7172696279594677,1.9225742819253355,0.2051172510255128
7,2,1.5052586969686672,4.1085749950725585,2.6032417081296444
8,2,1.7884184350259602,4.102375361951999,2.313892828999087
9,2,1.9521649619564416,5.940644443966448,3.988411778002046
