generation,getdata,getdataq,computation
9.608568914234638,3.0643905019387603,3.061455932445824,6.544173285365105
4.120725403539836,0.006691423244774342,0.004688279703259468,4.114028023555875
4.867010969668627,0.006833158433437347,0.004676759243011475,4.860172705724835
4.879661874845624,0.006551820784807205,0.004556525498628616,4.873105230741203
4.488328192383051,0.006761582568287849,0.004835125058889389,4.481560876592994
4.606946448795497,0.0065026795491576195,0.004488104023039341,4.6004381366074085
4.607712708413601,0.006342550739645958,0.004299672320485115,4.601364580914378
4.6751839173957705,0.006801397539675236,0.004667401313781738,4.668374448083341
4.6024122862145305,0.007435250096023083,0.005212592892348766,4.594971313141286
4.682347692549229,0.007022971287369728,0.00488655362278223,4.675318689085543
