data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,1.0,0.0017383098602294,7.367134094238281e-05,1.0136470794677734,1.0137300491333008
global_t,1,1.0,3.5762786865234375e-06,6.318092346191406e-05,1.0136470794677734,2.384185791015625e-07
global_t,2,1.0,2.1457672119140625e-06,6.4849853515625e-05,1.1838266849517822,1.1838796138763428
global_t,3,1.0,4.5299530029296875e-06,2.9802322387695312e-05,1.1838266849517822,2.384185791015625e-07
global_t,4,1.0,1.6689300537109375e-06,6.222724914550781e-05,1.2611119747161863,1.261164903640747
global_t,5,1.0,4.5299530029296875e-06,3.0040740966796875e-05,1.2611119747161863,2.384185791015625e-07
global_t,6,1.0,1.9073486328125e-06,6.127357482910156e-05,1.2488853931427002,1.2489378452301023
global_t,7,1.0,4.76837158203125e-06,2.956390380859375e-05,1.2488853931427002,2.384185791015625e-07
global_t,8,1.0,9.5367431640625e-07,3.0040740966796875e-05,1.3179469108581543,1.317982196807861
global_t,9,1.0,9.5367431640625e-07,2.8848648071289062e-05,1.3179469108581543,2.384185791015625e-07
global_t,10,1.0,2.1457672119140625e-06,4.9591064453125e-05,1.0982608795166016,1.0983035564422607
global_t,11,1.0,7.152557373046875e-07,4.3392181396484375e-05,1.0982608795166016,4.76837158203125e-07
global_t,0,0.0,0.0015943050384521,5.936622619628906e-05,0.8845798969268799,0.8846702575683594
global_t,1,0.0,4.76837158203125e-06,6.29425048828125e-05,0.8845798969268799,1.6689300537109375e-06
global_t,2,0.0,1.6689300537109375e-06,5.53131103515625e-05,0.8847696781158447,0.8848223686218262
global_t,3,0.0,4.76837158203125e-06,5.817413330078125e-05,0.8847696781158447,2.384185791015625e-07
global_t,4,0.0,4.76837158203125e-07,3.695487976074219e-05,0.8417739868164062,0.8418638706207275
global_t,5,0.0,5.0067901611328125e-06,5.555152893066406e-05,0.8417739868164062,2.384185791015625e-07
global_t,6,0.0,7.152557373046875e-07,3.933906555175781e-05,1.0850868225097656,1.0851411819458008
global_t,7,0.0,1.1920928955078125e-06,2.47955322265625e-05,1.0850868225097656,2.384185791015625e-07
global_t,8,0.0,4.76837158203125e-07,2.5987625122070312e-05,1.0879149436950684,1.0879473686218262
global_t,9,0.0,4.76837158203125e-06,4.410743713378906e-05,1.0879149436950684,2.384185791015625e-07
global_t,10,0.0,4.76837158203125e-07,3.790855407714844e-05,1.0990557670593262,1.0991132259368896
global_t,11,0.0,1.1920928955078125e-06,2.7894973754882812e-05,1.0990557670593262,2.384185791015625e-07
global_t,0,2.0,0.0016889572143554,6.198883056640625e-05,3.8814797401428223,3.881553649902344
global_t,1,2.0,1.6689300537109375e-06,5.626678466796875e-05,3.8814797401428223,2.384185791015625e-07
global_t,2,2.0,1.6689300537109375e-06,5.817413330078125e-05,1.0932435989379885,1.0932960510253906
global_t,3,2.0,7.152557373046875e-07,2.646446228027344e-05,1.0932435989379885,2.384185791015625e-07
global_t,4,2.0,2.1457672119140625e-06,0.0001029968261718,1.087596416473389,1.0876500606536863
global_t,5,2.0,1.1920928955078125e-06,2.7894973754882812e-05,1.087596416473389,2.384185791015625e-07
global_t,6,2.0,1.6689300537109375e-06,5.936622619628906e-05,0.9174227714538574,0.9175524711608888
global_t,7,2.0,2.384185791015625e-07,2.5987625122070312e-05,0.9174227714538574,2.384185791015625e-07
global_t,8,2.0,4.76837158203125e-07,2.7418136596679688e-05,0.9006762504577637,0.9007105827331543
global_t,9,2.0,1.9073486328125e-06,4.4345855712890625e-05,0.9006762504577637,2.384185791015625e-07
global_t,10,2.0,7.152557373046875e-07,6.914138793945312e-05,1.0036184787750244,1.0036921501159668
global_t,11,2.0,7.152557373046875e-07,2.694129943847656e-05,1.0036184787750244,4.76837158203125e-07
global_t,0,3.0,0.0016591548919677,7.486343383789062e-05,3.926555633544922,3.926633596420288
global_t,1,3.0,1.6689300537109375e-06,6.008148193359375e-05,3.926555633544922,2.384185791015625e-07
global_t,2,3.0,1.6689300537109375e-06,6.198883056640625e-05,1.3443326950073242,1.3443872928619385
global_t,3,3.0,4.76837158203125e-07,2.9802322387695312e-05,1.3443326950073242,2.384185791015625e-07
global_t,4,3.0,1.6689300537109375e-06,6.270408630371094e-05,1.3047406673431396,1.3048179149627686
global_t,5,3.0,4.76837158203125e-07,3.0517578125e-05,1.3047406673431396,2.384185791015625e-07
global_t,6,3.0,1.6689300537109375e-06,6.29425048828125e-05,1.212204933166504,1.212263584136963
global_t,7,3.0,4.76837158203125e-07,3.0040740966796875e-05,1.212204933166504,2.384185791015625e-07
global_t,8,3.0,4.76837158203125e-07,3.266334533691406e-05,1.218120574951172,1.218153953552246
global_t,9,3.0,4.76837158203125e-07,3.0517578125e-05,1.218120574951172,2.384185791015625e-07
global_t,10,3.0,9.5367431640625e-07,3.24249267578125e-05,1.1695640087127686,1.1695966720581057
global_t,11,3.0,1.9073486328125e-06,4.7206878662109375e-05,1.1695640087127686,2.384185791015625e-07
