generation,rank,simulation,PDI,bar
0,10,92.706869087,4.109831018000008,2.9824612640000083
1,10,90.03193661199998,5.946103461000007,1.8920640929999877
2,10,90.787589962,4.049410573999978,0.8097789130000024
3,10,91.661705461,11.48067629899998,2.0131320780000124
4,10,92.630921489,2.783919067000056,0.5486204339999858
5,10,92.89090371299994,7.769955298000013,0.8951550470000029
6,10,93.4959735440001,2.8344701589999204,0.0447019150000187
7,10,94.068580247,8.10557269100002,2.0349713850000626
8,10,94.23116474899996,2.7214656270000432,0.0161868769999955
9,10,94.80610995200004,8.923157124999989,0.2957235850000188
10,10,94.7103136159999,2.70796874000007,0.0811883299998044
11,10,95.0075850159999,30.00519692900002,0.1108310469999196
0,93,92.740965671,1.0838753450000098,5.97655886199999
1,93,90.180383367,0.8079136199999937,6.881991564000003
2,93,90.89114496799996,1.271728487999951,3.48388826300004
3,93,91.73463127999996,1.1516739719999691,12.26875769999998
4,93,92.608050713,0.8758973049999668,2.4799745109999662
5,93,92.87320840999996,0.8261484249999285,7.856699353999943
6,93,93.620296531,0.8477318590000777,1.907165229000043
7,93,94.10264827799996,1.0972804939999603,9.0092391930001
8,93,94.22965258,1.008946286999958,1.7303202809999902
9,93,94.77186514699996,0.8142851000000064,8.438803600000028
10,93,94.78249177399994,1.201562130999946,1.5154557989999375
11,93,94.95746207399998,30.00490466799988,0.1613508949999413
0,70,92.753296406,5.3737397290000075,1.676665803999995
1,70,90.125296485,7.744984699000014,8.843500000921267e-05
2,70,90.81835107,4.551194210000006,0.2772085640000341
3,70,91.721904393,11.784407407000003,1.649118183999974
4,70,92.615220678,2.610337713999968,0.2489463220000516
5,70,93.32338467199996,7.659300514000051,1.062350222999953
6,70,93.519013492,2.6047706250000147,0.2514117169999963
7,70,94.03324619900002,8.655835742000022,1.5200997780000307
8,70,94.17969436499992,2.540202492000049,0.2489312970000128
9,70,94.77502092600002,6.978005031999942,2.271934442000088
10,70,94.69593843899996,2.4033402889999707,0.4001762860000326
11,70,94.85860400999992,30.01733394300004,0.2477705019998666
0,7,92.711123196,3.235780255999998,3.855024826999994
1,7,90.131155605,2.4514700169999912,5.287596291999989
2,7,90.73018328899995,2.187997075999988,2.7286061919999725
3,7,91.56733364900003,4.854443323999988,8.733675822999999
4,7,92.49075397500002,1.5566167049999535,1.916148147999991
5,7,92.81220421799992,3.0430850230000033,5.700714005999998
6,7,93.37223150499996,1.8744724630000744,1.1284412160000556
7,7,93.9267344299999,3.219957794999914,7.0624097279999205
8,7,94.01357000300004,1.303276029999893,1.652083305999895
9,7,94.63751888500008,3.174312162999968,6.213066841
10,7,94.55292692300009,1.877144249000139,1.0694016350000766
11,7,94.79168097999992,30.004735883999956,0.3271875079999518
0,95,92.738414906,2.131921090000006,4.928449738000012
1,95,90.18044935,0.997007296999982,6.692834971999986
2,95,90.81523346299996,1.0624038470000414,3.769111023999983
3,95,91.56575660600004,1.0663297579999949,12.522983538000004
4,95,92.579776305,1.0557526190000317,2.328367988000025
5,95,92.83551053400004,0.9873002040000074,7.73319415200001
6,95,93.49355566099996,0.7810080770000241,2.1005988819999857
7,95,93.96881308500008,1.0240455910000037,9.21628097000007
8,95,94.163472737,1.1027188059999844,1.7027117799999587
9,95,94.67959504600005,0.9553124660000094,8.390019461000065
10,95,94.6901140010001,0.8875374990000182,1.921821508999983
11,95,94.77366850099996,30.00513694900019,0.3448628529999951
0,111,92.768436253,1.5509937710000088,5.4784233800000095
1,111,90.180621638,1.2547734639999817,6.434976384000009
2,111,90.81526860600002,1.354527700999995,3.476974237000036
3,111,91.554779688,1.572526943000014,12.027793654999982
4,111,92.579819994,1.415685671999995,1.9684025199999835
5,111,92.835556408,1.6178602500000352,7.102614069999959
6,111,93.49361396099994,1.3044544729999643,1.5771331579999242
7,111,93.95132590899992,1.5207766160000349,8.737058969000032
8,111,94.16438563499992,1.3559334459999943,1.448618861
9,111,94.62133774099992,1.5790430580000248,7.824555920999956
10,111,94.69030702799988,1.379001320000043,1.4302030589999504
11,111,94.76141744799996,30.004912676999993,0.3573487229998591
0,5,92.71001436,4.332858885000007,2.758011778000011
1,5,90.131010848,2.775234150000017,4.963903210000012
2,5,90.73003341600004,2.4615455320000024,2.4551315260000024
3,5,91.60215229300002,5.034298104000015,8.518482855999991
4,5,92.547422392,2.3936718730000166,1.02279970099994
5,5,92.81649522000008,3.630145357999936,5.109314075000043
6,5,93.41764141499992,2.320741501999919,0.6367022099999531
7,5,93.977824886,3.667082350999976,6.564156226000023
8,5,94.11308456199993,2.306151965999902,0.5496165470000278
9,5,94.72541704699997,3.7696311680000463,5.529782514999965
10,5,94.57234419099996,2.316606389000071,0.6104598679999071
11,5,94.87060702300003,30.00543972599985,0.2474708249999366
0,45,92.762139056,2.8496045389999978,4.1892241989999945
1,45,90.079428585,2.4198746810000102,5.370069943000004
2,45,90.80412649900003,2.41858140200003,2.4240586380000195
3,45,91.6628761,2.416206675000012,11.076350386
4,45,92.67569398299996,2.341557523000006,0.4572036079999861
5,45,93.32174637799994,2.4349223410000604,6.28836206699998
6,45,93.582399807,2.280418538000049,0.5123578480000788
7,45,94.08445929100004,2.385765716000037,7.738910128000043
8,45,94.23110936799992,2.32413254100004,0.4136212020000585
