generation,getdata,getdataq,computation
9.859343978576362,3.184476231224835,3.181578392162919,6.674862222746015
4.454794742166996,0.006358328275382519,0.004251043312251568,4.4484314527362585
4.656647527590394,0.006293129175901413,0.004309206269681454,4.650349703617394
4.882445491850376,0.006895882077515125,0.004858246073126793,4.875544421374798
4.475153815932572,0.006683508865535259,0.004684038460254669,4.468464430421591
4.258280030451715,0.006833774037659168,0.004766789264976978,4.2514409478753805
4.710619572550058,0.006902611814439297,0.004871056415140629,4.703709612600505
4.562126250937581,0.007567752152681351,0.005164110101759434,4.554552384652197
4.578869397751987,0.006783884018659592,0.004696866497397423,4.5720796547830105
4.548860930837691,0.006407451815903187,0.0044311294332146645,4.542447350919247
