data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,1.0,0.0047812685370445,7.30510801076889e-05,2.0278294887393713,2.0278525557368994
global_t,1,1.0,1.871958374977112e-06,6.285309791564941e-05,2.0278294887393713,2.812594175338745e-07
global_t,2,1.0,1.8551945686340332e-06,6.518512964248657e-05,1.184689361602068,1.1847052313387394
global_t,3,1.0,7.320195436477661e-07,3.1577423214912415e-05,1.184689361602068,2.998858690261841e-07
global_t,4,1.0,2.037733793258667e-06,6.509199738502502e-05,1.2091408763080835,1.209156513214111
global_t,5,1.0,8.530914783477783e-07,3.000721335411072e-05,1.2091408763080835,2.3655593395233154e-07
global_t,6,1.0,1.987442374229431e-06,4.871003329753876e-05,1.0343849547207355,1.0344013273715973
global_t,7,1.0,7.059425115585327e-07,4.595518112182617e-05,1.0343849547207355,3.241002559661865e-07
global_t,8,1.0,6.761401891708374e-07,3.0202791094779968e-05,1.1940474156290293,1.19405778311193
global_t,9,1.0,7.078051567077637e-07,2.941302955150604e-05,1.1940474156290293,3.073364496231079e-07
global_t,10,1.0,2.2705644369125366e-06,4.824250936508179e-05,1.242300108075142,1.24231574870646
global_t,11,1.0,9.331852197647096e-07,4.721246659755707e-05,1.242300108075142,2.849847078323364e-07
global_t,0,4.0,0.002660991041921,8.362100925296545e-05,0.9192753368988632,0.9192982009844854
global_t,1,4.0,5.1209935918450356e-06,5.467096343636513e-05,0.9192753368988632,3.230525180697441e-07
global_t,2,4.0,2.12306622415781e-06,5.637493450194597e-05,1.1198357359971851,1.119850876973942
global_t,3,4.0,1.9220169633626938e-06,4.4613960199058056e-05,1.1198357359971851,2.819579094648361e-07
global_t,4,4.0,8.059432730078697e-07,3.8183992728590965e-05,0.9878363300813362,0.9878535019233824
global_t,5,4.0,9.259674698114396e-07,2.468505408614874e-05,0.9878363300813362,2.7799978852272034e-07
global_t,6,4.0,6.599584594368935e-07,2.791895531117916e-05,1.1171404080232603,1.1171509979758412
global_t,7,4.0,2.0620645955204964e-06,4.4757965952157974e-05,1.1171404080232603,3.209570422768593e-07
global_t,8,4.0,7.33998604118824e-07,4.085293039679527e-05,0.9314335510134696,0.9314513159915804
global_t,9,4.0,6.780028343200684e-07,2.7381000109016895e-05,0.9314335510134696,2.919696271419525e-07
global_t,10,4.0,6.759073585271835e-07,2.7555041015148163e-05,1.093631925061345,1.0936418930068612
global_t,11,4.0,7.33998604118824e-07,2.808996941894293e-05,1.093631925061345,2.579763531684876e-07
global_t,0,6.0,0.0046964846551418,5.875341594219208e-05,2.2050746381282806,2.2050904501229525
global_t,1,6.0,2.0954757928848267e-06,9.647570550441742e-05,2.2050746381282806,3.129243850708008e-07
global_t,2,6.0,1.8924474716186523e-06,6.060861051082611e-05,0.9099863059818744,0.9100019969046116
global_t,3,6.0,7.636845111846924e-07,2.707354724407196e-05,0.9099863059818744,2.831220626831055e-07
global_t,4,6.0,2.002343535423279e-06,4.943273961544037e-05,1.29984500259161,1.2998612765222788
global_t,5,6.0,5.830079317092896e-07,4.269741475582123e-05,1.29984500259161,2.793967723846436e-07
global_t,6,6.0,6.444752216339111e-07,2.8148293495178223e-05,1.1011764388531446,1.1011869963258505
global_t,7,6.0,2.0507723093032837e-06,6.202235817909241e-05,1.1011764388531446,3.241002559661865e-07
global_t,8,6.0,6.92903995513916e-07,4.15164977312088e-05,1.3397314418107271,1.3397480975836515
