generation,getdata,getdataq,computation
10.161953003145754,3.165149380452931,3.1624412182718515,6.996796634979546
4.980463338084519,0.0061034150421619415,0.00406668521463871,4.9743543127551675
4.963750612922013,0.00677074771374464,0.00476883165538311,4.956974544562399
5.13709213398397,0.0072496142238378525,0.005248561501502991,5.129837179556489
5.222928454168141,0.006566454656422138,0.004536917433142662,5.216356551274657
5.139823755249381,0.006821083836257458,0.004781655035912991,5.132996669970453
4.511375549249351,0.006840557791292667,0.004841173999011517,4.50452976860106
4.6162273390218616,0.006684492342174053,0.004625886678695679,4.609537825919688
4.559965793974698,0.006706468760967255,0.004718126729130745,4.553253952413797
4.593037756159902,0.006479176692664623,0.00450066477060318,4.586553053930402
