generation,getdata,getdataq,computation
11.581488638184965,1.9390927916392684,1.9280087314546108,9.642388793639839
7.4021794479340315,0.030796094797551632,0.02066885679960251,7.37137767393142
6.938306171447039,0.032005212269723415,0.02152640838176012,6.906294008716941
6.767534216865897,0.029933354817330837,0.020121123641729355,6.737591996788979
6.6207705764099956,0.030820402316749096,0.02070894930511713,6.589943776838481
7.432763673365116,0.03025281149893999,0.020544332452118397,7.40250435564667
7.285878085531294,0.030666309408843517,0.020581696182489395,7.255204850807786
7.0042776530608535,0.031204311177134514,0.021608506329357624,6.973066488280892
7.137532657012343,0.031217364594340324,0.021425130777060986,7.106308582238853
7.199259492568672,0.02976265549659729,0.02018766850233078,7.169489784166217
