generation,rank,simulation,PDI,bar
0,2,0.598544197,1.4807317489999998,0.0003454619999998
1,2,0.5945245990000001,1.0400545250000004,0.0003253070000002
2,2,0.5837909839999997,1.4085426709999993,4.252999999287965e-06
3,2,0.5829382479999996,1.362873747,9.743099999948156e-05
4,2,0.5951907840000006,1.3715564029999996,4.486999999997465e-06
5,2,0.6962152079999999,1.394804767,5.3381999999047025e-05
6,2,0.5938513910000012,1.3447646950000005,6.702800000013553e-05
7,2,0.6058606379999993,1.530520826,1.424600000099474e-05
8,2,0.6128049530000013,1.399750578999999,0.0001641489999997
9,2,0.6088743250000022,1.3634214649999985,9.9738999999488e-05
0,6,0.59963728,1.480768453,0.0002734540000002
1,6,0.5945841299999999,1.0399973019999995,0.0003238209999998
2,6,0.5838375120000001,1.408472732,2.873299999972545e-05
3,6,0.5829947859999995,1.3627961429999995,0.0001196510000003
4,6,0.5952338060000004,1.3714965379999988,2.0314000000354326e-05
5,6,0.6953186989999995,1.395749661,3.7339999998664553e-06
6,6,0.5938951289999999,1.3447231009999996,6.602000000022201e-05
7,6,0.605916796999999,1.530476543000001,3.66499999948644e-06
8,6,0.612847287000001,1.3994004900000014,0.000472504000001
9,6,0.6089234539999993,1.363466655,7.238999998548934e-06
0,3,0.597059804,1.481011147,8.83879999999948e-05
1,3,0.5945025959999999,1.040330549,7.125600000001953e-05
2,3,0.5837573459999996,1.4083907580000004,0.0001896300000003
3,3,0.5829154230000002,1.3626610379999995,0.0003329709999997
4,3,0.5951655140000005,1.371385108,0.0002009919999998
5,3,0.6961911789999995,1.39453419,0.0003480189999987
6,3,0.593824527999999,1.3447911020000003,6.733399999880874e-05
7,3,0.6058329909999998,1.53022816,0.0003343040000007
8,3,0.612784778,1.3994613010000023,0.0004707020000012
9,3,0.6088483600000032,1.3631943570000011,0.0003526489999998
0,7,0.6004397790000001,1.48102413,4.532999999984355e-05
1,7,0.5945568720000001,1.0403464390000003,2.2280000000485245e-06
2,7,0.5838114729999999,1.4082748369999996,0.0002526990000006
3,7,0.5829658910000006,1.3626101010000005,0.0003342779999995
4,7,0.5952104040000004,1.371266168,0.0002738260000008
5,7,0.6952899989999999,1.3954345709999991,0.0003476219999996
6,7,0.593868174999999,1.3447517980000008,6.40609999997821e-05
7,7,0.605894717,1.5301663800000007,0.0003340989999998
8,7,0.612819797000002,1.399896699999999,6.350000003152445e-06
9,7,0.6088935920000011,1.3631438159999971,0.0003566999999975
0,0,0.599967981,1.4810584999999998,0.0002218630000001
1,0,0.5941703659999997,1.04060183,0.0001371530000002
2,0,0.5834474680000001,1.408851791,3.659100000064086e-05
3,0,0.5827066319999998,1.3631997369999995,3.597000000077344e-06
4,0,0.594912763,1.3717441830000006,9.623799999936013e-05
5,0,0.6962430890000011,1.3947510039999995,8.031199999969374e-05
6,0,0.5936441779999999,1.3448463650000004,0.0001918710000001
7,0,0.6055920589999992,1.5306406720000003,0.0001664489999999
8,0,0.6127235150000025,1.3996834500000013,0.0003135990000018
9,0,0.6086160089999986,1.363712391,6.733400000058509e-05
0,1,0.6016520320000001,1.4813004639999998,5.160000000170584e-06
1,1,0.5941427309999998,1.0404143499999998,0.0003523389999999
2,1,0.5834165350000005,1.4086754189999997,0.0002446549999994
3,1,0.5826762099999998,1.3629691320000008,0.0002642869999993
4,1,0.5948833339999995,1.3716100739999997,0.0002597519999998
5,1,0.6962063350000012,1.3945260019999992,0.0003423449999999
6,1,0.593617836,1.344883178,0.0001816990000005
7,1,0.6055646919999997,1.5304962030000002,0.0003385690000001
8,1,0.612687996,1.3995589160000002,0.0004735199999998
9,1,0.6085814349999978,1.363459992999999,0.0003536649999986
0,5,0.59859099,1.480681276,0.0003624419999996
1,5,0.5945692679999999,1.0400099590000005,0.0003228260000001
2,5,0.5838169100000004,1.4083298300000004,0.0001895649999994
3,5,0.5829710779999999,1.3626076329999997,0.0003274559999999
4,5,0.5952299070000011,1.3712482660000005,0.0002687770000004
5,5,0.6952854140000007,1.3954310680000006,0.0003512370000002
6,5,0.593885062,1.3447902990000014,3.988999999648968e-06
7,5,0.6059049899999991,1.530179512,0.0003111679999996
8,5,0.6128298789999995,1.399413011,0.0004735320000008
9,5,0.6089202409999999,1.363114264,0.0003564929999981
0,4,0.597999506,1.481003932,1.3167000000091631e-05
1,4,0.5945987480000001,1.040183533,0.0001202089999998
2,4,0.5838477530000001,1.4084780229999998,1.0542999999252343e-05
3,4,0.5829920050000004,1.3628235809999998,9.066400000001806e-05
4,4,0.5952505209999996,1.3714272540000003,7.16760000010197e-05
5,4,0.6953189579999997,1.395716836,3.0040000000397526e-05
6,4,0.5939086490000012,1.3447138130000005,5.680699999999206e-05
7,4,0.605933460000001,1.5303596880000008,0.0001025590000001
8,4,0.612853482000002,1.3996024140000003,0.0002609300000031
9,4,0.6089538999999995,1.3633298069999995,0.0001052389999998
