generation,rank,simulation,PDI,bar
0,129,12.111674952,3.991932350999999,7.915536764999999
1,129,10.179131636999998,0.0030599580000014,0.0120621599999992
2,129,10.069253505,1.9526046149999985,8.22619350699999
3,129,9.837741723999995,0.0028637469999921,0.0181304000000039
4,129,9.75138342000001,2.0192994190000064,8.14292021
5,129,9.6694136,0.0027929059999962,0.0222935230000018
6,129,9.783273514,1.9004956209999904,8.213246337000001
7,129,9.626724070000009,0.0012498380000067,0.0155380439999817
8,129,9.729170562000007,2.268443818999998,7.874650658999997
9,129,9.707124531000003,0.0028866349999816,0.004073696000006
10,129,9.733689595000016,2.3045551540000133,7.8409443250000095
11,129,9.719608072,0.0075052130000017,0.0031849730000033
0,83,11.117086735,2.4978820459999973,9.401667029
1,83,10.182862575,0.0027552479999997,0.0086511390000012
2,83,10.063988948000002,2.1062062530000034,8.077831453999998
3,83,9.831519402999987,0.0028691199999997,0.0233761949999973
4,83,9.747970663000004,2.1087022709999985,8.057075181000002
5,83,9.658559828999998,0.0012331820000071,0.0355717850000019
6,83,9.781078854,2.1703411619999997,7.945574557
7,83,9.626609615999996,0.0012807859999952,0.0156460679999952
8,83,9.708885366000004,2.1693191960000036,7.994047961999996
9,83,9.698926,0.001291507000019,0.0138792129999956
10,83,9.725934333999987,2.269787406000006,7.883403493999992
11,83,9.713708553000004,0.0070071999999754,0.0096197879999806
0,146,11.404550562,2.7941048540000004,9.111417244000002
1,146,10.181331401,0.0028355789999992,0.0100717589999987
2,146,10.083734444999996,1.8984436320000029,8.26584082499999
3,146,9.834703810999995,0.0029819030000055,0.0202347950000074
4,146,9.75149329300001,2.6224026800000075,7.540554033999996
5,146,9.671403197999991,0.0011888240000104,0.0219081199999919
6,146,9.778405974999998,2.68180267999999,7.436795691
7,146,9.628786773000002,0.0012241009999911,0.0134852589999923
8,146,9.713792184,2.1271724480000103,8.031345603000005
9,146,9.702284081999975,0.0012897910000049,0.0105092370000079
10,146,9.726435979,2.6367530269999975,7.515954568999973
11,146,9.71865538199998,0.0044942270000092,0.0071893589999945
0,49,11.085362546,2.4815935430000025,9.440205271
1,49,10.171704149999997,0.002891409,0.0197014120000034
2,49,10.051871149999997,1.7805996630000038,8.415571376000003
3,49,9.826276390000004,0.0023270970000055,0.0291770840000111
4,49,9.76304155999999,2.402863815999993,7.747830020000009
5,49,9.654804079000002,0.0012993619999974,0.039281798999994
6,49,9.790258722999994,2.4191609309999933,7.687596795000005
7,49,9.640504709999988,0.0019395030000168,0.0010040100000026
8,49,9.71802644600001,2.1795037629999854,7.974820026000003
9,49,9.71058245400002,0.0012757100000158,0.002257285000013
