generation,rank,Scatter,Publish,Queues
0,34,2.7102817678824067,2.8980572503060102,0.1874875044450163
1,34,7.991143027320504,8.160982549190521,0.1696655871346593
2,34,1.409691195935011,1.5749840689823031,0.1651268098503351
3,34,1.4395614974200726,41.52873277012259,40.089110917411745
4,34,1.5599214602261782,54.86439169943333,53.30430077761412
5,34,2.342314566485584,52.9751140223816,50.632622432895005
6,34,1.4877521423622966,57.59159196913242,56.10377707891166
7,34,1.5043253134936094,55.50264815799892,53.99815504997969
8,34,1.43937829695642,53.90676273126155,52.46732133999467
9,34,1.5104899257421494,52.071607273072,50.56105286069214
0,84,5.369941709563136,5.505553997121751,0.1353691928088665
1,84,10.58600301668048,10.719611458480358,0.133433592505753
2,84,5.211281654424965,5.348772643133998,0.1373326843604445
3,84,5.204932668246329,41.53886786941439,36.333796525374055
4,84,6.5678279884159565,54.86949333921075,48.30158036015928
5,84,5.420601457357407,52.99874877650291,47.57798303011805
6,84,11.389987629838288,57.61453394126147,46.22448658850044
7,84,5.831193001009524,55.5272652618587,49.6960092196241
8,84,6.66116007976234,53.92912806943059,47.26782701164484
9,84,5.19860137347132,52.09742163307965,46.898734947666526
0,79,6.629173894412816,6.756227681413293,0.1267931321635842
1,79,10.368440540507436,10.5114006716758,0.1427888106554746
2,79,4.882117956876755,5.011756359599531,0.1295528532937169
3,79,4.997835208661854,41.541422124020755,36.54341717064381
4,79,6.582883534952998,54.866009320132434,48.283059507608414
5,79,5.393926910124719,53.001405536197126,47.60733072459698
6,79,11.577930648811162,57.61733047384769,46.03930888697505
7,79,6.17520877532661,55.53167801816016,49.35639928840101
8,79,6.791548651643097,53.935124926269054,47.14350794348866
9,79,4.8512808764353395,52.10178659018129,47.25043754186481
0,50,2.736448660492897,2.9231095984578133,0.1863838974386453
1,50,1.8063863348215816,1.950072843581438,0.1435118252411484
2,50,1.4764636382460594,1.6414148667827249,0.1647773692384362
3,50,1.416342024691403,41.53014686331153,40.11374467331916
4,50,2.7389116007834673,54.86596767324954,52.12688331492245
5,50,3.233582473360002,52.99018671363592,49.75641920045018
6,50,2.504482412710786,57.591888070106506,55.08734237682074
7,50,4.545603059232235,55.50858108792454,50.96279821917415
8,50,5.353832446970046,53.922213901765645,48.56831889785826
9,50,1.449781124480069,52.088972590863705,50.639127319678664
0,78,6.628031129017472,6.756109401583672,0.1278041582554578
1,78,10.730544499121606,10.862050970084963,0.1313465908169746
2,78,5.213632534258068,5.351244496181607,0.1375282667577266
3,78,5.27025025524199,41.54012862313539,36.26972283888608
4,78,5.655169442296028,54.8660968253389,49.210867087356746
5,78,5.403251682408154,52.99772054050118,47.594305492937565
6,78,7.39749816339463,57.61591703444719,50.21835723519325
7,78,5.765246629714966,55.529972242191434,49.76466397382319
8,78,6.141051959246397,53.932227407582104,47.79103899374604
9,78,4.492577116936445,52.099131762981415,47.60646879673004
0,4,4.604160335147753,4.745444122003391,0.1410317558329552
1,4,10.385730025125667,10.513416402973236,0.1275100337807089
2,4,4.357139247003943,4.493228684877977,0.1359181338921189
3,4,4.4096859390847385,41.51935818302445,37.10961010400206
4,4,4.589161020005122,54.84978793282062,50.260450769914314
5,4,4.479947461979464,52.96253436221741,48.48252626415342
6,4,4.828981585102156,57.57833994785324,52.74918909277767
7,4,5.131669698050246,55.50395750696771,50.372229653876275
8,4,5.302041271934286,53.89809342008084,48.59598937118426
9,4,4.475882607977837,52.05811556708068,47.58208697498776
0,63,2.711907315067947,2.8864406161010265,0.174260820262134
1,63,7.990511945448816,8.165362674742937,0.1747017549350857
2,63,1.2800282193347812,1.454297078773379,0.1741063063964247
3,63,1.3874849174171686,41.53776335902512,40.150211263448
4,63,1.4119543163105843,54.85976180806756,53.44763884600252
5,63,1.298109207302332,53.000471863895655,51.702293215319514
6,63,1.4049786468967795,57.61328901257366,56.20812934171408
7,63,1.3465389665216208,55.51966629177332,54.173057774081826
8,63,1.2889209100976586,53.93269397318363,52.64370228815824
