generation,rank,simulation,PDI,bar
0,2,0.566903205,0.7753108179999999,4.9410000000360554e-06
1,2,0.52565204,0.9592845690000004,0.0003121679999997
2,2,0.5443158400000003,0.7166851030000001,0.0100005669999996
3,2,0.5644158780000001,0.6948069919999993,0.0002417799999996
4,2,0.5587835090000004,0.7248716549999994,2.4540000005401907e-06
5,2,0.5726519759999995,0.779602777,0.000231695
6,2,0.5853958129999999,0.7307983799999995,0.000341735000001
7,2,0.5846255730000003,0.7362012030000002,0.0002794580000013
8,2,0.5780411660000002,0.7670885030000001,2.440999999464566e-06
9,2,0.5939130390000003,0.7253765619999992,2.7389999999627435e-05
0,3,0.562065913,0.7750333660000001,0.000310545
1,3,0.5256263320000001,0.959618336,3.815000000351176e-06
2,3,0.5442993110000001,0.7266970399999995,5.200000000371574e-06
3,3,0.5643877699999997,0.6950098789999997,6.590899999991962e-05
4,3,0.5587603419999994,0.7246754829999995,0.0002218169999999
5,3,0.5726266499999992,0.7423579739999999,0.037501647
6,3,0.5853631010000004,0.7311695129999993,3.4790000000839427e-06
7,3,0.5846004649999994,0.7365026220000015,3.3390000009347887e-06
8,3,0.5780235310000013,0.7668546379999999,0.0002532160000008
9,3,0.5938845910000001,0.7250953419999995,0.0003364359999995
0,0,0.568455533,0.775225072,6.742100000001194e-05
1,0,0.5256699570000001,0.9594203340000004,0.0001594210000002
2,0,0.5443409659999996,0.7264427599999994,0.0002186550000002
3,0,0.5644214660000006,0.6950415230000004,1.847999999249339e-06
4,0,0.5588053259999999,0.7247885150000002,6.625400000004333e-05
5,0,0.5726600290000006,0.7424076299999998,0.0374152370000002
6,0,0.580725361999999,0.7356373610000002,0.000177776000001
7,0,0.5846514559999996,0.7363505610000001,0.0001024750000002
8,0,0.5780565740000014,0.767045834000001,3.0031999999735604e-05
9,0,0.5939326669999989,0.7253827319999999,1.977000000152884e-06
0,1,0.568112613,0.7750357460000001,0.00029148
1,1,0.5256359309999998,0.9593136329999998,0.000300052
2,1,0.5442995769999999,0.7167007960000005,0.0100023729999998
3,1,0.5643965680000003,0.6948321969999993,0.0002344569999994
4,1,0.5587736850000002,0.7246590490000004,0.0002268690000004
5,1,0.5726229709999995,0.779857485,4.774999999845875e-06
6,1,0.580685722000001,0.735514435999999,0.0003405349999994
7,1,0.5846133800000004,0.7362217959999988,0.0002715339999994
8,1,0.5780167990000002,0.7668615750000001,0.0002540470000003
9,1,0.5938957709999997,0.7250959639999994,0.0003345450000011
