generation,rank,Scatter,Publish,Queues
0,4,2.964194903150201,2.971620076801628,0.0071505177766084
1,4,2.8015796509571373,2.8068922120146453,0.0051276949234306
2,4,4.1138921291567385,4.117869819048792,0.003801385872066
3,4,3.2818480166606605,9.09013992920518,5.808134010061622
4,4,2.8808769658207893,29.443174234125763,26.562226952053607
5,4,3.12421858496964,29.849258979782466,26.72487695980817
6,4,3.3132269186899066,27.72359228786081,24.41029160004109
7,4,3.511144243180752,25.267515415791426,21.75630721496418
8,4,3.190307131968438,28.79071411676705,25.60029281117022
9,4,3.3149243080988526,26.02472163597122,22.709733282215893
0,13,3.319334028288722,3.3267831904813647,0.007178921252489
1,13,3.3708757776767015,3.375588313676417,0.0045575276017189
2,13,4.524612297303975,4.529290518723428,0.0045136902481317
3,13,3.2730757892131805,9.091321028769016,5.818065660074353
4,13,3.316396651789546,29.44360181130469,26.12713627330959
5,13,3.3271143408492208,29.851360606960952,26.52417081128806
6,13,2.9988576490432024,27.72253647260368,24.723509492352605
7,13,2.7832668712362647,25.267764745280147,22.484432365745302
8,13,3.0120323253795505,28.79052983596921,25.778349867090583
9,13,3.3251517778262496,26.02475420664996,22.699529140256345
0,11,3.545973664149642,3.5535120209679008,0.0072673265822231
1,11,3.3191326977685094,3.322858141269535,0.0035650143399834
2,11,4.4094948740676045,4.4130269000306726,0.0033740908838808
3,11,3.486530756112188,9.096495914272964,5.609875391703099
4,11,3.820883316919208,29.448055436834693,25.62702526384965
5,11,3.7061495017260313,29.85124927992001,26.145011329092085
6,11,3.7084255679510534,27.731179318856448,24.022667383309457
7,11,3.3782212059013546,25.27497676992789,21.896623013541102
8,11,3.63315642811358,28.798720165155828,25.165497861802574
9,11,3.6598492497578263,26.032916279044,22.372991358861327
0,9,2.7903336007148027,2.797458216547966,0.0068628340959548
1,9,3.036075482144952,3.0404900582507253,0.0042316243052482
2,9,3.989449708722532,3.993342638015747,0.0037316586822271
3,9,3.3605595035478473,9.091770220547916,5.731115283444524
4,9,3.135050877928734,29.442579303868115,26.30739262327552
5,9,2.8203485710546374,29.850434350781143,27.02999602071941
6,9,3.192216159775853,27.72375846095383,24.5314774280414
7,9,2.959729961119592,25.266283536329865,22.306378565728664
8,9,3.3044063951820135,28.791452414356172,25.4869717489928
9,9,3.1134484643116593,26.02478001639247,22.91126759815961
0,6,2.8067921176552773,2.814294650219381,0.0072406735271215
1,6,2.896871307864785,2.9011926408857107,0.0041788481175899
2,6,3.100763091817498,3.102711562998593,0.00183473713696
3,6,3.025526420213282,9.092480241321027,6.066797346808016
4,6,2.777732658199966,29.445702580735087,26.667906229384243
5,6,3.3366038370877504,29.8504508882761,26.513686324469745
6,6,2.891546697355807,27.72669191285968,24.83507270179689
7,6,3.374275236390531,25.268673383630812,21.894245816394687
8,6,3.3028958458453417,28.79450549185276,25.491549178026617
9,6,3.3357440438121557,26.02635769359767,22.690450043417513
0,7,3.8592593343928456,3.867570365779102,0.008038149215281
1,7,2.970705172047019,2.974559986963868,0.00368158146739
2,7,3.0798367811366916,3.0832027522847056,0.0032740989699959
3,7,3.1590624088421464,9.094854678958654,5.93562600761652
4,7,3.2177739962935448,29.44967936910689,26.23184125777334
5,7,3.2957018986344337,29.851779639720917,26.55591751821339
6,7,3.792368146590889,27.73126919567585,23.938835465349257
7,7,2.753016390837729,25.275228596292436,22.52209640853107
8,7,3.733864191919565,28.799421360716224,25.065490264445543
9,7,3.0946939289569855,26.03142931777984,22.93655994720757
0,8,3.511587824672461,3.5196829680353403,0.0078467093408107
1,8,2.812087488360703,2.8171519385650754,0.0048958975821733
2,8,3.2967837871983647,3.300902459770441,0.0039474964141845
3,8,3.2115967627614737,9.090290470980108,5.878528972156346
