generation,rank,simulation,PDI,bar
0,10,4.846847493999999,1.4504831419999995,1.0912783400000023
1,10,4.954311999000005,1.599347993000002,0.3422987749999961
2,10,4.844523520999999,1.5347197629999982,0.3864706190000007
3,10,4.694609857000003,1.565446772999998,0.3093856039999991
4,10,4.730779999999996,1.5825809950000007,0.3903623369999991
5,10,4.707256457,1.5903958520000003,0.1866549089999978
6,10,4.713493607000004,1.5166988779999997,0.2509069940000046
7,10,4.725441466000007,1.5318836769999962,0.2165959909999912
8,10,4.740900764999992,1.5221016020000064,0.2551114740000031
9,10,4.7325394329999995,1.5556047630000052,0.2180056629999995
0,7,4.847856284000002,1.5446505840000029,0.9951939800000034
1,7,4.949016525999994,1.5197544020000038,0.4272003770000054
2,7,4.831994609999995,1.537486720000004,0.3962379139999967
3,7,4.692491954000005,1.5197581489999976,0.3573726030000017
4,7,4.728612100999996,1.557652791999999,0.4172858349999941
5,7,4.704834456,1.7742383829999966,0.0052418209999984
6,7,4.711221996000006,1.6099372649999992,0.1599398959999973
7,7,4.723113892000001,1.550866151000008,0.1999519249999934
8,7,4.738427999999999,1.578243993000001,0.2014563099999975
9,7,4.729636162999995,1.5837595209999904,0.1927452679999959
0,5,4.849538885000001,1.5452725119999968,0.99365972
1,5,4.954831388000002,1.3816298539999965,0.5595102139999995
2,5,4.834148366999997,1.4836381369999998,0.4479273460000001
3,5,4.695172389999996,1.4381910090000003,0.4356469510000025
4,5,4.732097738999997,1.396490313000001,0.5755821930000025
5,5,4.708202591999992,1.4176453249999952,0.3584950799999973
6,5,4.7146261529999975,1.4252955569999983,0.3411453949999981
7,5,4.726716712999988,1.4054748260000025,0.341730847000008
8,5,4.742272061000008,1.393162732999997,0.3826805850000028
9,5,4.733679284000004,1.3992129059999885,0.3732489209999983
0,28,4.848092728000001,1.5530964539999983,0.9866956109999984
1,28,4.945549906000004,1.5450098640000007,0.405419608999999
2,28,4.839399761999999,1.5510756170000022,0.375287820000004
3,28,4.696330942000003,1.5713650590000017,0.3018160290000011
4,28,4.731584978000001,1.5646180720000018,0.3857654660000023
5,28,4.7302304980000045,1.5603712180000002,0.2153995249999951
6,28,4.715570206999999,1.5597786350000007,0.2057231409999929
7,28,4.736525404999995,1.5307996449999877,0.2066227269999956
8,28,4.742899367999996,1.5620491769999916,0.2131607950000074
9,28,4.735111693999997,1.5720393889999968,0.1990025520000102
0,29,4.847952734,1.7639954350000018,0.7759646240000038
1,29,4.945698141000001,1.7868232630000025,0.1634222110000038
2,29,4.839321914000003,1.777777020000002,0.1486641579999954
3,29,4.699398700000003,1.7749246930000029,0.0951884669999998
4,29,4.731489251999996,1.8382830609999985,0.1121908360000034
5,29,4.730142235999999,1.7758063910000033,5.972499999984393e-05
6,29,4.715489559000005,1.765524967999994,5.1962000000571607e-05
7,29,4.736441907,1.7349559139999968,0.0025502789999904
8,29,4.742807626999991,1.7752269540000043,8.089100001029692e-05
9,29,4.735029453999999,1.7710958639999888,2.784500000529988e-05
0,9,4.8505483269999985,1.159199984000001,1.3787811239999996
1,9,4.954338234000005,1.0459470420000017,0.8956586760000036
2,9,4.844581112999997,1.036940947000005,0.8842042400000025
3,9,4.6957145229999995,1.074128659000003,0.7991339069999981
4,9,4.7325165530000035,1.074983171999996,0.8967165919999971
5,9,4.708876093000008,1.0511688180000078,0.7242707270000039
6,9,4.715069749999998,1.0665590280000004,0.6994811950000042
7,9,4.727178860000009,1.0473548439999971,0.6994043130000023
8,9,4.742553665000003,1.0617582870000035,0.7138093279999964
9,9,4.734233923999994,1.0652595810000065,0.7066692440000111
0,30,4.8499035070000005,1.784835489999999,0.7542067320000001
1,30,4.945772831999996,1.8715462959999984,0.0786328510000018
2,30,4.838836416999996,1.8966893089999957,0.0302504309999989
3,30,4.699748544000002,1.8690498389999988,0.0001784270000015
4,30,4.730580886999995,1.9518702530000027,4.678599999863309e-05
5,30,4.728546399999999,1.7474340740000116,0.0300135130000001
6,30,4.713932072999995,1.7530493259999955,0.014115445999991
7,30,4.729646997999993,1.7442783679999962,5.517099999963193e-05
8,30,4.740779840000002,1.7361808209999907,0.0411164320000096
9,30,4.733067117999994,1.7369095339999916,0.036186391000001
0,2,4.845180037999999,0.9034396320000012,1.6389679169999989
1,2,4.948891028000006,0.877392768,1.0696697200000005
2,2,4.832954106999999,0.8776457210000004,1.0551177010000004
3,2,4.693818610000001,0.8976375000000019,0.9775513239999968
4,2,4.730564889999997,0.8981826289999972,1.0754273189999992
5,2,4.706448372000004,0.8722458539999991,0.9056472740000032
6,2,4.712920619000002,0.9018111520000076,0.8663369490000008
7,2,4.724743794999995,0.8949345890000018,0.8542518539999975
8,2,4.740264709000002,0.8939513010000013,0.8839009659999988
9,2,4.731667823999999,0.8887726279999981,0.8857050200000032
0,3,4.844775479999999,1.1064205959999995,1.4360616919999991
1,3,4.9488359149999965,1.273417868999999,0.673668223
2,3,4.831964507999999,1.1066420739999998,0.827109464000003
3,3,4.6924673780000035,1.1017959020000063,0.7747487429999964
4,3,4.729241384999995,0.9896427400000009,0.9852863720000044
5,3,4.704848924999993,1.3071187559999942,0.4723736830000007
6,3,4.711178877999998,1.207188943999995,0.56269876799999
7,3,4.723078677999993,1.219354537000001,0.5314976149999922
8,3,4.738479962999989,1.0875942159999994,0.6920423370000037
9,3,4.729620002000004,1.232254519999998,0.5442711689999982
0,8,4.8509252069999995,1.0844885320000015,1.453311209999999
1,8,4.953990333999997,0.8801934130000006,1.0617808660000063
2,8,4.844090383999998,0.8845566100000042,1.0370796170000034
3,8,4.695888996999997,0.9074322450000024,0.9656601769999966
4,8,4.732671302,0.909372562999998,1.062168192999998
5,8,4.709021015999994,0.8898392600000022,0.8854605469999939
6,8,4.715229342000001,0.8904979959999935,0.8753773579999944
7,8,4.7273351289999965,0.9010368269999988,0.8455710369999991
8,8,4.7427162959999976,0.9534429700000118,0.8219615419999968
