generation,rank,simulation,PDI,bar
0,2,0.5941367510000001,2.774117442,0.0001092809999998
1,2,0.5556568789999998,2.118144698,1.6193999999636333e-05
2,2,0.555358053,2.718891372999999,0.0001172380000014
3,2,0.5566996600000014,2.71607442,0.000105113
4,2,0.5786013130000001,2.7070340020000003,7.446500000085621e-05
5,2,0.5711203859999987,2.7296267929999978,5.3425000000828504e-05
6,2,0.5805235730000007,2.6608548600000006,1.5701000002366072e-05
7,2,0.5887385520000024,2.7545419299999985,0.0001285840000022
8,2,0.6078057130000012,2.603959192999998,1.022800000072266e-05
9,2,0.5918831589999982,3.1937958639999984,5.96099999938815e-06
0,6,0.5934838090000001,2.774099164,9.39939999997641e-05
1,6,0.5557105910000004,2.118092908,1.6817999999751976e-05
2,6,0.555413207,2.718795815,0.0001606059999996
3,6,0.5567085929999998,2.716153196999999,2.8700999999742297e-05
4,6,0.5786234060000002,2.707064666000001,1.6819000000722895e-05
5,6,0.5711300629999982,2.7295660589999997,0.0001060059999993
6,6,0.5805356180000025,2.660751268000002,0.000109608999999
7,6,0.5887454959999978,2.754629102999999,3.6578999999647976e-05
8,6,0.607820837000002,2.603920690999999,2.8651000000934342e-05
9,6,0.5918933709999976,3.1937416369999987,6.179200000389073e-05
0,3,0.593687332,2.7742290250000003,5.919000000353947e-06
1,3,0.5556535660000002,2.117855147,0.0003079359999995
2,3,0.5553374010000001,2.7186467719999996,0.0003824140000006
3,3,0.5563976660000005,2.716090639000001,0.0003897059999999
4,3,0.5783687210000004,2.706977322,0.0003633780000011
5,3,0.5707935590000002,2.7295765290000027,0.0004305619999982
6,3,0.5800106790000008,2.6609953849999997,0.0003882029999999
7,3,0.5881096650000011,2.7549015709999978,0.0003974309999996
8,3,0.6071892649999988,2.604230229999999,0.0003533789999998
9,3,0.5913511400000004,3.194267011000001,6.682599999408012e-05
0,7,0.595417421,2.774129053,7.369300000004131e-05
1,7,0.5556987739999997,2.117806305,0.0003150359999999
2,7,0.5554019869999998,2.718511638,0.0004559789999998
3,7,0.5564587010000004,2.716052188999999,0.0003796530000013
4,7,0.5784167129999993,2.706907488999999,0.0003805829999983
