generation,rank,Scatter,Publish,Queues
0,4,3.265850368887186,3.2695059115067124,0.0034082271158695
1,4,3.2814787784591317,3.2847288977354765,0.0030918708071112
2,4,2.8357609966769814,2.8405167423188686,0.0046709310263395
3,4,2.9037094358354807,2.908224227838218,0.0043585374951362
4,4,3.300446287728846,8.493911693803966,5.193403931334615
5,4,2.745380378328264,17.046907726675272,14.301464173011482
6,4,3.2591804591938853,18.953534301370382,15.694191937334836
7,4,3.2503550285473466,18.30688287317753,15.056364668533206
8,4,3.2691743336617947,19.36809040233493,16.098852911032736
9,4,3.271693301387131,18.964515504427258,15.692760974168776
0,6,3.379356895573437,3.3830254366621375,0.0033942963927984
1,6,3.6777271032333374,3.6816321425139904,0.003749843686819
2,6,3.9556092163547873,3.9602444944903255,0.0044702431187033
3,6,2.9132371451705694,2.918503100052476,0.0051081320270895
4,6,2.9129492193460464,8.505840389989316,5.592796009033918
5,6,3.719325207173824,17.046326397918165,13.32682478800416
6,6,3.3927452210336924,18.956637436524034,15.563824363984168
7,6,3.6694020573049784,18.307874877937135,14.638310173526406
8,6,3.1527623599395156,19.36973847541958,16.216913330368698
9,6,3.2330227876082063,18.965324736200273,15.732137738727031
0,7,3.292442785575986,3.296787776052952,0.0040707755833864
1,7,3.327426226809621,3.331143797375262,0.0035584243014454
2,7,3.3275785353034735,3.330692807212472,0.0029506953433156
3,7,2.830732734873891,2.835523335263133,0.0046249767765402
4,7,2.958448749035597,8.505912275984883,5.547395884990692
5,7,2.878127161413431,17.045861619524658,14.16757332906127
6,7,3.2568432092666626,18.95645756367594,15.699547663331032
7,7,3.307086618617177,18.309326130896807,15.002173190936446
8,7,2.8321538204327226,19.369492451660335,16.53720159921795
9,7,3.33960263710469,18.965560431592166,15.625893036834896
0,5,3.753992577083409,3.758081970736384,0.0038226442411541
1,5,2.8750854432582855,2.878637298941612,0.0033940523862838
2,5,3.369042499922216,3.3736523743718863,0.0045252805575728
3,5,3.2029162645339966,3.2071390645578504,0.0040629440918564
4,5,2.8403298603370786,8.494457143358886,5.654051867313683
5,5,3.523613702505827,17.045243005268276,13.521472114138303
6,5,3.3375120144337416,18.95506226364523,15.617474230006335
7,5,3.640943276695907,18.30768516100943,14.666583110578358
8,5,3.332900866866112,19.36791494768113,16.034952742047608
9,5,3.020633111707866,18.96461748238653,15.94392028823495
0,0,2.785626746714115,2.7885887501761317,0.0027223732322454
1,0,2.7763561541214585,2.778976134955883,0.0024311589077115
2,0,3.2652487447485328,3.2693188739940524,0.0039096558466553
3,0,3.3094453494995832,3.3137971675023437,0.0041881585493683
4,0,2.9668982764706016,2.970956780947745,0.0039960416033864
5,0,3.36952262558043,3.374558457173407,0.0049720471724867
6,0,2.753580840304494,2.756455570459366,0.0027326652780175
7,0,3.1661798506975174,3.170080848969519,0.0038157738745212
8,0,2.771146798506379,2.775343472138047,0.0041353497654199
9,0,2.8882542550563812,2.8915490191429853,0.0031363032758235
0,3,2.78246171399951,2.786462029442191,0.0037333955988287
1,3,2.7406850224360824,2.7448319932445884,0.0039848601445555
2,3,3.1831014174968004,3.187415693886578,0.0041479123756289
3,3,3.352767259813845,3.3566971430554986,0.0037686293944716
4,3,3.3744678208604455,8.494652952998877,5.120120321400464
5,3,3.373734186403454,17.045368736609817,13.671461111865938
6,3,3.3409476969391108,18.954878322780132,15.613775956444442
7,3,3.2483039228245616,18.30816234834492,15.059793468564749
8,3,3.31280785985291,19.36753845307976,16.05460278596729
9,3,2.811617849394679,18.96469374280423,16.153009300120175
0,1,3.3637732584029436,3.366537783294916,0.0024928376078605
1,1,3.359295779839158,3.3615244375541806,0.0020500943064689
2,1,2.9105559904128313,2.9150953702628613,0.0043646320700645
3,1,3.1324620516970754,3.1364892292767763,0.0038512013852596
4,1,3.3532807175070047,8.493960699997842,5.140613508410752
5,1,3.6482917964458466,17.04475309420377,13.396290827542543
6,1,3.148843578994274,18.9548218017444,15.80590909998864
7,1,3.7355752140283585,18.307165159843866,14.5714423218742
8,1,2.9766977643594146,19.36732312384993,16.390547946095467
9,1,3.1598998131230474,18.963397436775267,15.803323052823544
0,2,3.725675066933036,3.729702438227832,0.0037856148555874
1,2,3.67691464163363,3.680852641351521,0.0037761274725198
2,2,3.7199391834437847,3.7238760897889738,0.0037772180512547
3,2,3.33308827970177,3.337397645227611,0.0041487412527203
4,2,3.2709370627999306,8.494076601229608,5.223073001950979
5,2,3.634315272793174,17.045326948165894,13.410848311148584
6,2,3.4644512869417667,18.95480073802173,15.490193661302328
7,2,3.653733537532389,18.308541417121887,14.654744348488748
8,2,3.03402341902256,19.367776634171605,16.333690750412643
9,2,2.9615653697401285,18.96292388252914,16.00119215529412
