generation,rank,simulation,PDI,bar
0,16,1.271056845,11.274982316,0.0001565190000007
1,16,1.1780144359999998,8.116054754999999,3.139300000043477e-05
2,16,1.1423913920000004,10.250940042999996,0.0001154280000008
3,16,1.196427227000001,10.256404513,0.0001055230000019
4,16,1.165118404999994,10.084684116999997,6.316399999661826e-05
5,16,1.1765653349999994,10.126706047000006,7.057399999155223e-05
6,16,1.1703759970000078,10.174940321000008,6.0752999999635904e-05
7,16,1.1941624979999972,10.210684444999998,0.0002094169999935
8,16,1.2088235639999994,10.417747554000002,8.27310000062198e-05
9,16,1.222475347999989,10.379977527999998,1.5724999997246414e-05
0,27,1.265623613,11.276519297,0.0005651839999991
1,27,1.1784588839999994,8.115174264000002,0.000461462999997
2,27,1.1430965809999982,10.249865777000004,0.0005011959999947
3,27,1.1950817080000036,10.257417632999996,0.0004475530000007
4,27,1.1634235549999945,10.085984802999995,0.000462413000001
5,27,1.1744069009999976,10.128441577999991,0.0005015499999956
6,27,1.1684216109999994,10.176439912999996,0.0005229719999988
7,27,1.1921003369999994,10.212531040999991,0.0004309910000017
8,27,1.207976948999999,10.418172933999998,0.0005143140000001
9,27,1.2199277530000074,10.382110795999992,0.0004339009999938
0,17,1.270579233,11.274451902,0.0005663959999999
1,17,1.1782624340000003,8.115441061,0.0003974040000009
2,17,1.142842224999999,10.250084856,0.0005184600000021
3,17,1.196366194999996,10.256106364000004,0.0004631419999938
4,17,1.1650595440000018,10.084345311,0.000460861999997
5,17,1.1765088010000042,10.126334416999995,0.0004967429999993
6,17,1.1703002379999958,10.174561073999996,0.0005146040000028
7,17,1.1940795729999962,10.210527786,0.0004490769999989
8,17,1.208768558999992,10.417383665999992,0.000499609000002
9,17,1.2224035579999963,10.379625501999996,0.000441190999993
0,2,1.270638767,11.274708842,0.0001538129999989
1,2,1.1783520869999986,8.115686743000001,4.63369999970098e-05
2,2,1.141717457999999,10.251670347000005,8.0210000000136e-05
3,2,1.194840775000003,10.257949477000004,0.0001325050000033
4,2,1.1633969089999994,10.086389914999998,7.562300000074629e-05
5,2,1.1746003020000018,10.128574201000006,0.0001651959999975
6,2,1.168526970000002,10.176787624,6.0658999998963736e-05
7,2,1.192785993000001,10.211852559999995,0.0004149309999945
8,2,1.195858916000006,10.430716551000003,7.22529999990229e-05
9,2,1.2202913530000077,10.382030123999996,0.0001441609999943
0,24,1.2721138520000002,11.276904579,0.0002442390000005
1,24,1.1779658699999995,8.116050313,7.888800000088736e-05
2,24,1.1424324209999988,10.250924024,0.0001079560000007
3,24,1.1962129649999935,10.256709942999995,2.978100000206041e-05
4,24,1.1648274639999985,10.085002674000002,3.780600000169443e-05
5,24,1.1763169100000042,10.126864167999996,0.000169526999997
6,24,1.170144007999994,10.175236671999995,4.975999999601299e-06
7,24,1.1941550869999986,10.210772023000004,0.0001374879999929
8,24,1.208737620000008,10.417706574999997,0.0002161370000095
9,24,1.2221613730000058,10.380298183000008,1.777399999980389e-05
0,22,1.2757642989999998,11.274972463,0.0001947429999997
1,22,1.178655997,8.115388302000001,3.7764999998302073e-05
2,22,1.1432353660000023,10.250115730999998,9.707099999900493e-05
3,22,1.195599910999995,10.257207715,0.0001198309999992
4,22,1.1640863650000028,10.08576669,5.209999997646264e-06
5,22,1.1754670150000024,10.127684609,0.0001820869999988
6,22,1.169260412,10.176052392000004,5.7806999990361874e-05
7,22,1.1930189740000117,10.211904952000012,0.0001271459999969
8,22,1.2080796869999944,10.418364214999997,0.0002009700000087
9,22,1.2210345189999998,10.381409605000002,2.230200000497007e-05
0,6,1.270689211,11.274474283,0.0002121739999996
1,6,1.1785856349999992,8.115441762000001,5.4411000000698095e-05
2,6,1.141974992999998,10.251430957999997,5.320300000022371e-05
3,6,1.1951997120000044,10.257707333,1.6181999995978913e-05
4,6,1.163388144999999,10.086421649000002,4.877700000349705e-05
5,6,1.174584516000003,10.128731979,1.735899999744106e-05
6,6,1.1684951869999909,10.176821554,5.3269000005684575e-05
7,6,1.1927747659999994,10.212197371000002,7.624300000941275e-05
8,6,1.1958170710000076,10.430610591000004,0.000216831000003
9,6,1.2202757950000065,10.382142342999998,4.2758000006415386e-05
0,26,1.269962921,11.276867947,0.0001919299999997
1,26,1.1784833540000008,8.115563009999999,4.8383999999401794e-05
2,26,1.1431074939999988,10.250334492000004,2.378900000366002e-05
3,26,1.1954438140000008,10.257435483999998,6.78460000003156e-05
4,26,1.1640511650000036,10.085794542000002,2.755199999882052e-05
5,26,1.1754221409999983,10.127734620999997,0.0001909980000078
6,26,1.169186013000001,10.176076183999996,0.0001224080000099
7,26,1.1929627359999984,10.212003521,9.841700000379204e-05
8,26,1.2080050140000085,10.418595326000002,6.179300000042076e-05
9,26,1.221018744999995,10.381356528999987,9.720799999968222e-05
0,3,1.267635872,11.274288841,0.0005889440000004
1,3,1.1783314760000003,8.115297109,0.0004554600000012
2,3,1.1416791180000023,10.251252027999996,0.0005364929999984
3,3,1.1942151800000005,10.258243715,0.0004636640000015
4,3,1.1626764160000036,10.086722254,0.0004633060000003
5,3,1.1736046649999992,10.129233633000004,0.0005010209999909
6,3,1.1673816990000034,10.17747364200001,0.0005198579999898
7,3,1.1917044070000031,10.213252910000008,9.421000000031654e-05
8,3,1.194556649000006,10.431556305,0.0005367099999915
9,3,1.219101742999996,10.382922741000002,0.0004407500000098
0,20,1.269512032,11.275046405,0.0002391670000001
1,20,1.1780573630000006,8.116005695999998,2.6583999996887545e-05
2,20,1.1424837180000011,10.250866763999998,0.0001073619999942
3,20,1.1964336039999992,10.256440267000002,6.3476999997647e-05
4,20,1.1651309730000037,10.084696340999995,3.871999999915943e-05
5,20,1.1765838339999988,10.12667109600001,8.697699999515862e-05
6,20,1.1703725800000058,10.174968519999991,3.6280000003330315e-05
7,20,1.1941888730000016,10.210848357000003,1.950700000463712e-05
8,20,1.208826234,10.417712288000004,0.0001130240000009
9,20,1.2224839279999884,10.379961715000007,2.3573999996528983e-05
0,21,1.2646805600000002,11.275091375,0.0001859589999995
1,21,1.1783408160000004,8.115358465,0.0003902950000025
2,21,1.1429177300000006,10.250028164999996,0.0005117529999978
3,21,1.196353386999995,10.256146615,0.0004369659999952
4,21,1.165072022000004,10.084350102999998,0.0004440360000046
5,21,1.1765148009999962,10.126328190000002,0.0004972339999937
6,21,1.1702954479999903,10.174563849000007,0.0005184090000085
7,21,1.1941083189999944,10.210495498,0.0004525140000026
8,21,1.2087555419999916,10.417385710999994,0.0005087079999981
9,21,1.2224019429999942,10.379634139000004,0.0004329739999917
0,7,1.268663748,11.274137586,0.0005667459999987
1,7,1.1785682830000006,8.115438042000001,7.571299999753478e-05
2,7,1.1419589429999988,10.250989496000004,0.0005087750000001
3,7,1.1951863370000029,10.257281667999996,0.0004553079999993
4,7,1.163156014000002,10.086241292000004,0.0004618160000049
5,7,1.1742176329999978,10.128919428999993,0.0001945639999973
6,7,1.1682589159999992,10.176612393,0.0004987579999919
7,7,1.192028085000004,10.212577093999997,0.0004433189999986
8,7,1.195475708999993,10.430634654000002,0.0005321560000055
9,7,1.219780784000008,10.38253799200001,0.0001418100000023
0,0,1.275059699,11.275145423,0.0001229079999998
1,0,1.1782536950000004,8.115813373,1.239800000263358e-05
2,0,1.141495999,10.251944459999995,4.851999996446921e-06
3,0,1.1955177670000054,10.257325271,8.384999999577758e-05
4,0,1.163999634999996,10.085849934000002,5.364000003282854e-06
5,0,1.1753329360000038,10.127838057000004,0.000158755000001
