generation,getdata,getdataq,computation
19.603355519473553,3.379347092472017,3.368348142132163,16.22400179039687
13.919070865027606,0.03385009057819843,0.023590982891619205,13.88521421328187
13.727896621450782,0.034845721907913685,0.024593474343419075,13.693045401014388
13.616870514117181,0.03479108773171902,0.024826601147651672,13.582072664052248
13.000669908709824,0.03520280588418245,0.025183183141052723,12.965459116734564
13.782402276992798,0.033781060948967934,0.0239809388294816,13.748613780364394
13.697190467268229,0.03373043332248926,0.0236040186136961,13.663452959619462
14.059121469035745,0.03571973741054535,0.0256848381832242,14.023394872434437
14.279256072826684,0.030903790146112442,0.020752971060574055,14.248345903120935
13.867707154713571,0.030949954874813557,0.02113269455730915,13.836751332506537
