generation,rank,Scatter,Publish,Queues
0,4,2.835043794475496,2.8383552758023143,0.0030204411596059
1,4,3.1771674742922187,3.17986502777785,0.0025393245741724
2,4,2.919626547023654,2.9229303915053606,0.0031475583091378
3,4,2.863845666870475,2.86603102274239,0.0020946953445672
4,4,3.3926829928532243,3.3979069478809834,0.0051593882963061
5,4,3.5489047514274716,3.552305711433291,0.003211285918951
6,4,3.061231249012053,3.065428188070655,0.0040615890175104
7,4,3.0644226614385843,3.067577672190964,0.0030697034671902
8,4,3.5388181004673243,3.5430835224688053,0.0042053759098052
9,4,2.875074977055192,2.87897852063179,0.0037572858855128
0,6,3.0001071891747415,3.003258132841438,0.0028891437686979
1,6,3.1709471689537168,3.173314040992409,0.0021803705021739
2,6,4.9693524139001966,4.972296428866684,0.0027740383520722
3,6,3.1131752897053957,3.116636290214956,0.0032901051454246
4,6,3.590406739618629,3.595645124092698,0.0051747420802712
5,6,3.411286915652454,3.414500253740698,0.0031531644053757
6,6,3.370914845261723,3.3748989570885897,0.0038283951580524
7,6,3.3013610001653433,3.304550354834646,0.0031236126087605
8,6,3.393603205680847,3.39807114796713,0.0043082204647362
9,6,3.082251979969442,3.086372582241893,0.0040590120479464
0,7,2.763834470883012,2.7668318301439285,0.0027266670949757
1,7,4.238785617053509,4.2408308568410575,0.0018652300350368
2,7,3.2566709429956973,3.2605511122383177,0.0038113021291792
3,7,3.32758855773136,3.3313396088778973,0.0035787629894912
4,7,3.068845226895064,3.0736227929592133,0.004629323258996
5,7,3.773152562789619,3.776162968948483,0.0029204036109149
6,7,3.326415572781116,3.331495011691004,0.0049935556016862
7,7,2.8433340243063867,2.846689132042229,0.0032148011960089
8,7,3.3126957956701517,3.314652018249035,0.0018799072131514
9,7,3.3130011931061745,3.317409346345812,0.0043389261700212
0,5,2.7547063063830137,2.758117432706058,0.0031509064137935
1,5,2.798697372898459,2.8014836283400655,0.0026273280382156
2,5,3.3211591206490993,3.3253644332289696,0.00411391351372
3,5,3.3284296579658985,3.33173399977386,0.0031361328437924
4,5,3.296090885065496,3.3017428694292903,0.0055681196972727
5,5,3.6650945730507374,3.667872610501945,0.0026317136362195
6,5,3.3281765514984727,3.333114057779312,0.0048508271574974
7,5,3.4491277569904923,3.452239193022251,0.0029579298570752
8,5,3.147960747592151,3.152845141477883,0.0047853486612439
9,5,3.222865864634514,3.2261045267805457,0.0030704280361533
0,0,3.5581196900457144,3.561211416963488,0.0028634942136704
1,0,2.862674837000668,2.865293198963627,0.0024502198211848
2,0,3.1292834049090743,3.133377502905205,0.0038984431885182
3,0,3.305249431869015,3.308742439839989,0.0033484927844256
4,0,2.8385024291928858,2.843065531924367,0.0044629108160734
5,0,3.4717078879475594,3.474190419074148,0.0024218007456511
6,0,3.061875523068011,3.0664976369589567,0.0044643480796366
7,0,3.0146227669902146,3.0173087590374053,0.0026248749345541
8,0,3.70329443202354,3.705789136933163,0.0023295029532164
9,0,3.245239458978176,3.249466443900019,0.0041609678883105
0,3,3.231703626923263,3.2356386249884963,0.0036703394725918
1,3,3.4294861471280456,3.4323357194662094,0.0026813056319952
2,3,3.1268002688884735,3.1303477361798286,0.0034604985266923
3,3,3.001111475750804,3.004735726863146,0.0034587820991873
4,3,3.2928806198760867,3.297109857201576,0.0041630696505308
5,3,3.7062622429803014,3.709377937950194,0.0029544746503233
6,3,2.801129199564457,2.8052034471184015,0.0040067806839942
7,3,3.406777486205101,3.409706387668848,0.0028627077117562
8,3,3.237573527731002,3.241867951117456,0.0041765067726373
9,3,3.0407209685072303,3.0450186217203736,0.0041516879573464
0,1,3.254791180137545,3.2579227439127862,0.0028680209070444
1,1,3.3413058400619775,3.3450458680745214,0.0035640140995383
2,1,3.228262301068753,3.2299526801798493,0.0016252400819212
3,1,3.2729564770124853,3.27535500517115,0.0023308931849896
4,1,3.2206666069105268,3.2249512439593673,0.0041150089818984
5,1,3.241571697872132,3.243699512910098,0.0020615831017494
6,1,2.9450429209973663,2.950052466010675,0.0048476508818566
7,1,2.8855929870624095,2.8885179811622947,0.0028306739404797
8,1,3.4410702800378203,3.4455236070789397,0.0043680749367922
9,1,3.3195412720087916,3.3233261320274323,0.0036672197747975
0,2,3.4994720024988055,3.50231918785721,0.0026030177250504
1,2,3.4559257086366415,3.4590404722839594,0.0029573030769824
2,2,3.85023938678205,3.854267148301006,0.0039435103535652
3,2,2.951346549205482,2.9549449756741524,0.0033996123820543
4,2,3.6821234729141,3.687720781192183,0.0055343601852655
5,2,3.3897936483845115,3.394973633810878,0.005015511997044
6,2,2.813780508004129,2.817616805434227,0.0037756348028779
7,2,3.2322935331612825,3.2352189645171165,0.0028405245393514
8,2,3.1591356368735433,3.163718543946743,0.0044648814946413
9,2,2.962525872513652,2.966687371954322,0.0040980372577905
