generation,rank,Scatter,Publish,Queues
0,34,0.3564154971390962,0.4440248389728367,0.0873423079028725
1,34,0.8772296109236777,0.9957542810589076,0.1184323732741177
2,34,0.6459244857542217,0.760355391073972,0.1142841014079749
3,34,0.3649366763420403,10.17931572906673,9.814262263476849
4,34,1.0291587966494262,13.023622528184204,11.994315397925677
5,34,0.7281070542521775,13.400908078998327,12.672678228002042
6,34,0.3518916331231594,14.516467849258332,14.164435659069568
7,34,0.3605091422796249,13.518829247914256,13.158232958521694
8,34,0.3463985389098525,13.074962548911572,12.72850080486387
9,34,0.3523834180086851,13.269375515170395,12.91683519212529
0,84,0.7553328778594732,0.8553964667953551,0.0997620592825114
1,84,0.6629555989056826,0.7883503888733685,0.1253077080473303
2,84,0.7192940898239613,0.8354215216822922,0.1159594478085637
3,84,0.6956599559634924,10.177747275680304,9.48192565375939
4,84,0.7183339567855,13.02513875020668,12.306655634194613
5,84,0.7275331099517643,13.403607959859071,12.675980674568564
6,84,0.6698125801049173,14.518641019705685,13.848680118564516
7,84,0.6945803449489176,13.52084228536114,12.82617435278371
8,84,0.7179347202181816,13.072572688106447,12.35447887610644
9,84,0.7233193567954004,13.274884779006245,12.551504923030734
0,79,0.4736416125670075,0.5676757898181677,0.0938570946455001
1,79,0.944796584546566,1.0637767426669598,0.1188144562765955
2,79,0.457636721432209,0.5750966854393482,0.1173143917694687
3,79,0.4879390886053443,10.183020450174809,9.694992253556848
4,79,0.3954645553603768,13.026835229247808,12.63122453726828
5,79,0.4409368708729744,13.403659151867032,12.962613897398114
6,79,0.3249552110210061,14.520937094464898,14.195837005972862
7,79,0.3215522971004247,13.52070536557585,13.199061999097466
8,79,0.4846558421850204,13.070007771253586,12.585207829251884
9,79,0.4782184911891818,13.275951742194591,12.797641184180977
0,50,0.3983015026897192,0.4900643927976489,0.0914858998730778
1,50,0.3415748821571469,0.4471421157941222,0.1054717451333999
2,50,0.4183568153530359,0.5295612746849656,0.1110691390931606
3,50,0.3715206598863005,10.176051099784672,9.804367165081205
4,50,0.3865132909268141,13.024799860082569,12.638200691901147
5,50,0.7456164555624127,13.40154919680208,12.655793852172792
6,50,1.8073379043489697,14.517391238361595,12.709967022761704
7,50,0.3858532411977649,13.520794590003788,13.13480234798044
8,50,0.7195394486188889,13.074878786690531,12.355250544846058
9,50,1.0813131630420685,13.270023527555168,12.188571602106094
0,78,0.4535723505541682,0.5477371709421277,0.0939637208357453
1,78,0.4284651884809136,0.5412848638370633,0.1126768235117197
2,78,0.3638353757560253,0.4760665148496628,0.1120606623589992
3,78,0.385701360180974,10.181331793777645,9.795533081516623
4,78,0.3721667965874076,13.025900191627445,12.653599325567484
5,78,0.4251734092831611,13.403132388368247,12.977874387055635
6,78,0.3617271147668361,14.520406240597367,14.158537246286867
7,78,0.3043603338301182,13.520485482178628,13.216040382161736
8,78,0.352009292691946,13.06722890585661,12.715083350427449
9,78,0.3683287007734179,13.275949882343411,12.90753052663058
0,4,0.3807723638601601,0.469296442810446,0.0882581691257655
1,4,0.350866240914911,0.459686127025634,0.1087300274521112
2,4,0.4460275322198868,0.5663338261656463,0.1201420798897743
3,4,0.3498706221580505,10.17815372813493,9.828127172775568
4,4,0.3430761499330401,13.024035790003836,12.68087148712948
5,4,0.3534649512730539,13.38821457605809,13.034604641608894
6,4,0.3771662730723619,14.504185048863292,14.126934690400958
7,4,0.4070078837685287,13.529069405980408,13.121916548814625
8,4,0.3466654741205275,13.067124331835656,12.720396294724196
9,4,0.452535443007946,13.268546401057392,12.815904749091716
0,63,0.4364654794335365,0.5288753239437938,0.0922182314097881
1,63,0.8882274748757482,1.008431939408183,0.1200365722179412
2,63,1.6839595418423414,1.794314831495285,0.1102113425731659
3,63,0.3526840237900615,10.183529864996672,9.830759963952003
4,63,0.4159237295389175,13.027752003632486,12.611680781468747
5,63,0.4059535358101129,13.402308583259584,12.996268881484866
6,63,0.4018056048080325,14.522331178188324,14.120461728423834
7,63,0.3980527147650718,13.519317358732224,13.121123182587326
8,63,0.3865338824689388,13.069536835886538,12.68290174845606
9,63,0.4107290068641305,13.2741384441033,12.86334306653589
0,91,0.7269310094416142,0.8259159852750599,0.0987492650747299
1,91,0.9090338591486216,1.027235230896622,0.1180363269522786
2,91,0.671533705201,0.7818006998859346,0.1101044425740838
3,91,0.6611597668379545,10.176352696027609,9.515107203274964
4,91,0.6888068309053779,13.024733608122917,12.335787719115617
5,91,0.7182582835666835,13.404142688028514,12.685799811966715
6,91,0.6730264048092067,14.518215073272586,13.845040388870984
7,91,0.6773625016212463,13.521341176703572,12.843892285134643
8,91,0.7172194146551192,13.07711005024612,12.359751016367229
9,91,0.6859144768677652,13.273947522044182,12.587943639140576
0,98,0.8216658965684474,0.9192285425961018,0.0972895813174545
1,98,1.0063625839538872,1.130563424900174,0.124027170240879
2,98,2.1992753567174077,2.309424149338156,0.1099955150857567
3,98,0.7452660710550845,10.176990911830217,9.431642392184584
4,98,1.3204642720520496,13.024494763929397,11.703893787227573
5,98,1.672762433066964,13.404814953915777,11.731934580020608
6,98,0.700128513853997,14.518425140995532,13.81816481333226
7,98,0.7662852969951928,13.522342547308654,12.755971142556518
8,98,0.7649768111295998,13.078089924994856,12.313030349090695
9,98,0.7819729200564325,13.274560825899243,12.492528257425874
0,120,0.7856797920539975,0.882445078343153,0.0965196704491972
1,120,0.828974842093885,0.961121859960258,0.1320588989183306
2,120,1.0955141074955463,1.1937947189435365,0.0981179801747202
3,120,0.7517376327887177,10.17692129034549,9.425073117017746
4,120,0.7775696543976665,13.025811718776822,12.24808731302619
5,120,0.8196375789120793,13.407472426071765,12.587725950405002
6,120,0.7394490204751492,14.519891110248864,13.780295285396278
7,120,0.8017072239890695,13.524379584938288,12.722605013288558
8,120,0.7948502143844962,13.081423297524452,12.286481228657069
9,120,0.8057330502197146,13.274693625979124,12.468818260356784
0,61,0.4378414796665311,0.5332953175529838,0.0951856160536408
1,61,0.3936585215851664,0.5085820611566305,0.1147555708885192
2,61,0.4916436476632952,0.6212261086329818,0.129418209195137
3,61,0.4159638974815607,10.17807777132839,9.7620235318318
4,61,0.4044272061437368,13.026147299446166,12.6215737182647
5,61,0.3957331776618957,13.40200139861554,13.006178997457027
6,61,0.4261051760986447,14.518602856434882,14.092343801632524
7,61,0.4229666106402874,13.520409721881151,13.09737281408161
8,61,0.4047245038673281,13.06655302643776,12.66173841804266
9,61,0.405583324842155,13.273108776658772,12.86737924721092
0,13,0.3794440948404372,0.4677695487625897,0.0880831908434629
1,13,0.3677204931154847,0.4766842750832438,0.1088720592670142
