generation,rank,Scatter,Publish,Queues
0,4,3.213996287435293,3.217190538533032,0.0029205195605754
1,4,2.7718494227156043,2.7738023661077023,0.0017931219190359
2,4,3.2369017833843827,3.246513022109866,0.0094542894512414
3,4,2.9219838166609406,2.9295776011422276,0.0074482979252934
4,4,3.0948537150397897,3.1018859334290028,0.0069729126989841
5,4,3.7840525191277266,3.786998726427555,0.0028087962418794
6,4,2.86649071238935,2.8708063615486026,0.0042331283912062
7,4,3.0002902215346694,3.0140218269079924,0.013663362711668
8,4,3.8013432817533617,3.810346508398652,0.0088446121662855
9,4,3.453143551014364,3.460793132893741,0.0075890207663178
0,13,3.3737222659401596,3.3813155239913613,0.0073233158327639
1,13,3.5476030008867383,3.5538403161335737,0.0060740360058844
2,13,2.9140126891434193,2.9244266289751977,0.0102514449972659
3,13,3.677889120997861,3.6887878170236945,0.0107242939993739
4,13,3.3368125478737056,3.3415403289254755,0.0046646299306303
5,13,3.5692811240442097,3.5753558301366866,0.0059037250466644
6,13,3.265554484911263,3.276730705983937,0.0111126969568431
7,13,3.431232962058857,3.4435949618928134,0.0121958928648382
8,13,3.3678237448912114,3.380253236973658,0.0123635318595916
9,13,3.4523701339494437,3.4617933980189264,0.0093573029153049
0,31,3.2780662081204355,3.284110583830625,0.0057651749812066
1,31,3.485369293950498,3.4881742857396603,0.0026393593288958
2,31,2.793756793253124,2.7959239068441093,0.0021024737507104
3,31,3.332377166952938,3.3366841482929885,0.0041469624266028
4,31,3.524832832161337,3.527298205997795,0.0023996327072381
5,31,3.5949347256682813,3.6015899097546935,0.006491782143712
6,31,3.917495198082179,3.9274304532445967,0.0098702874965965
7,31,3.3320454666391015,3.335735735949129,0.0035247802734375
8,31,2.9353185202926397,2.941022485960275,0.0056372773833572
9,31,3.7012249031104143,3.706429077778011,0.0051377131603658
0,11,3.6338839577510953,3.6407574182376266,0.0066173234954476
1,11,3.194333925843239,3.1974354246631265,0.0029321676120162
2,11,3.2062350157648325,3.2176596065983176,0.0112832859158515
3,11,3.803075358271599,3.811701382510364,0.008536260575056
4,11,3.6711057210341096,3.679149049334228,0.0079101854935288
5,11,3.5227286387234926,3.5265635242685676,0.0037457775324583
6,11,2.889753496274352,2.8934875801205635,0.0036670044064521
7,11,2.836806586943567,2.848157179541886,0.0111835720017552
8,11,2.9296056516468525,2.931899112649262,0.0022285943850874
9,11,3.343505132943392,3.348391240462661,0.0048193270340561
0,22,3.718600871041417,3.722673954442143,0.0038051698356866
1,22,4.1985262129455805,4.205048280768096,0.006334719248116
2,22,3.47935623023659,3.4936631470918655,0.0142186721786856
3,22,3.4958580434322357,3.508425452746451,0.0123754078522324
4,22,3.92727164644748,3.937491904012859,0.0100748082622885
5,22,5.8664179323241115,5.87297969777137,0.0064777117222547
6,22,3.4670319566503167,3.4757452439516783,0.0086511559784412
7,22,3.541944181546569,3.5568904699757695,0.0147942099720239
8,22,3.1209266744554043,3.130917716771364,0.0099289966747164
9,22,3.368269783444702,3.3756229216232896,0.0072136502712965
0,29,2.778743888251483,2.7843964770436287,0.0054083112627267
1,29,4.100871389731765,4.105467561632395,0.0044257650151848
2,29,3.368355485610664,3.371398684568703,0.0029610572382807
3,29,3.630331477150321,3.63937680516392,0.0088789863511919
4,29,2.752260913141072,2.754535775631666,0.0021008225157856
5,29,3.0610160613432527,3.067384887486696,0.0063039837405085
6,29,3.4867870826274157,3.5147680519148707,0.0278205815702676
7,29,3.0695760417729616,3.0818051993846893,0.0121629647910594
8,29,2.9154405277222395,2.926524708047509,0.0110130831599235
