generation,rank,Scatter,Publish,Queues
0,4,0.4736526650376618,0.4775307480012998,0.0035524009726941
1,4,1.076666068052873,1.0826720719924197,0.0059226289158686
2,4,0.4608674809569493,0.4650005419971421,0.0039649619720876
3,4,0.5022571649169549,1.768812868045643,1.266464418033138
4,4,0.4597514260094613,1.9093694220064208,1.4494690828723833
5,4,0.4246838740073144,2.069155771052465,1.6443770261248574
6,4,0.4675855690147728,2.1067593300249428,1.6389843199867755
7,4,0.3669874940533191,2.2404469760367647,1.8733621509745717
8,4,0.4062154110288247,2.380358156049624,1.9739912709919736
9,4,0.4706016829004511,2.3827889170497656,1.9121099159820003
0,6,0.3713733160402626,0.3772755659883842,0.0056421349290758
1,6,0.3818072370486334,0.3866431700298562,0.0047742578899487
2,6,0.4672620639903471,0.471399797941558,0.0039808199508115
3,6,0.4172276309691369,1.768825361970812,1.3515182819683105
4,6,0.3666430900339037,1.9096107779769227,1.5428037779638544
5,6,0.4102846060413867,2.069186971988529,1.6588192390045151
6,6,0.3535230309935286,2.1069251219742,1.7532661780714989
7,6,0.4110879229847342,2.2413212819956243,1.830172257963568
8,6,0.4092539279954508,2.380601383978501,1.9712400699499997
9,6,0.383187316940166,2.381966795073822,1.998641496989876
0,7,0.4786280409898609,0.4840587240178138,0.0051653571426868
1,7,0.4814379540039226,0.4867232589749619,0.0052193730371072
2,7,0.5438273099716753,0.5482878449838609,0.0043692580657079
3,7,0.483044499065727,1.7687261479441077,1.2855450609931722
4,7,0.4840859910473227,1.9093169110128656,1.4251352390274403
5,7,0.4828897339757532,2.0689003249863163,1.5858610450522974
6,7,0.5164329229155555,2.106857656966895,1.590334485983476
7,7,0.4871315651107579,2.2398950620554388,1.7526252329116687
8,7,0.4767249160213396,2.3810976470122114,1.9043055590009317
9,7,0.4247699610423296,2.3820716550108045,1.957210542052053
0,5,0.3509623049758374,0.3569702259264886,0.0057217780267819
1,5,1.0805047799367458,1.0854516719700769,0.0048825029516592
2,5,0.3507845139829442,0.3552988199517131,0.0044282641028985
3,5,0.4568880549632013,1.7673474850598725,1.3102990250336006
4,5,0.352655909024179,1.908986955997534,1.5561889049131423
5,5,0.4157258529448882,2.068994187982753,1.6531823530094698
6,5,0.3588942149654031,2.1065714629366994,1.7475411780178547
7,5,0.3551211649319157,2.2403552860487252,1.8851431519724429
8,5,0.3667283799732104,2.3813369480194524,2.014543875935487
9,5,0.3701293970225379,2.3816322550410405,2.0113582719350234
0,0,0.4299082199577242,0.433530509006232,0.0033153309486806
1,0,1.0172234469791874,1.0233326660236344,0.0060470589669421
2,0,0.4239002229878679,0.4284732490777969,0.0044933380559086
3,0,0.4675998690072447,0.4724030939396471,0.0046652868622913
4,0,0.4703550520353019,0.4740706830052659,0.0036347259301692
5,0,0.4840289339190349,0.4881980189820751,0.0040341570274904
6,0,0.4489848800003528,0.4538430169923231,0.0047749960795044
7,0,0.3989179689669981,0.4023578750202432,0.0033035828964784
8,0,0.3473921759286895,0.3524223489221185,0.0049683330580592
9,0,0.463222939055413,0.4679857200244441,0.0046800730051472
0,3,0.4458645000122487,0.4520799849415198,0.0059592799516394
1,3,0.4410265749320388,0.4461623219540342,0.0050694990204647
2,3,0.5015774059575051,0.5060018689837307,0.0042693670839071
3,3,0.4732478649821132,1.76856332202442,1.2952287050429732
4,3,0.4288115790113807,1.909217337029986,1.480269863968715
5,3,0.4500777689972892,2.068672664114274,1.6185118519933894
6,3,0.4527848910074681,2.1062909639440477,1.6533707580529151
7,3,0.4492329230997711,2.2408927250653505,1.7915920779341832
8,3,0.4293137649074197,2.3803197919623926,1.9509053829824552
9,3,0.3475531450239941,2.3829536320408806,2.035325185977854
0,1,0.4182445420883596,0.4241753569804132,0.0056522228987887
1,1,1.0654030409641564,1.0704618269810453,0.0049910829402506
2,1,0.4154875829117372,0.4200523459585383,0.0044709449866786
3,1,0.408277329057455,0.4123790069716051,0.0039287939434871
4,1,0.4155320139834657,0.4190799710340798,0.0034052180126309
5,1,0.3469704029848799,0.3508368249749765,0.0037745391018688
6,1,0.4170338440453633,0.4215210699476301,0.0043301411205902
7,1,0.4200430510099977,0.4229896939359605,0.0028528020484372
8,1,0.4198129010619595,0.4237491448875516,0.0037937849992886
9,1,0.4185083269840106,0.422661866992712,0.0040846189949661
0,2,0.4197265439433977,0.4257073750486597,0.0058084450429305
1,2,0.4117172380210832,0.4162393370643258,0.0043724770657718
2,2,0.4312179329572245,0.4360083420760929,0.0046910929959267
3,2,0.416115658939816,1.767919247969985,1.3516663711052388
4,2,0.4105600110488012,1.9095921640982851,1.4989366999361664
5,2,0.3716859050327912,2.069000169984065,1.6971741559682414
6,2,0.4120738389901817,2.10692420497071,1.6947295839199796
7,2,0.4093404579907655,2.239827341050841,1.830348452902399
8,2,0.4098933670902625,2.380494810990058,1.9704942168900743
9,2,0.4095689450623467,2.3818433419801295,1.9721369079779831
