generation,getdata,getdataq,computation
67.04522143490613,10.170693153049797,10.133039444684982,56.87452041031793
56.86376579198986,0.10870845010504127,0.07185426913201809,56.755047489423305
60.78597538918257,0.10805056430399418,0.07071814918890595,60.67791725508869
56.259763438254595,0.12089931592345238,0.085279390681535,56.138856975827366
56.30208413489163,0.11309900460764766,0.07443130202591419,56.188976631034166
56.177397469989955,0.1092560370452702,0.07381785474717617,56.06813291599974
58.71069411979988,0.10984624968841672,0.07392960460856557,58.60083913197741
56.67726609297097,0.10585942631587386,0.07169160526245832,56.571397996973246
53.59593732468784,0.10855365497991443,0.07395941391587257,53.48737299768254
54.52167693618685,0.1090614921413362,0.07191936764866114,54.4126061941497
