generation,rank,simulation,PDI,bar
0,2,2.380496535,10.649720204,6.928600000044582e-05
1,2,2.283181807,10.245475227,1.0113000001865656e-05
2,2,2.194500784999999,9.981953567999998,7.461300000244364e-05
3,2,2.211676930000003,14.922977273999996,0.0001543600000033
4,2,2.2479032230000016,10.12031057,0.0002516530000065
5,2,2.2334105800000117,10.163800801999995,8.406000000604763e-05
6,2,2.209190867999993,10.117218013,0.0001631789999976
7,2,2.2417927289999966,10.042322356,7.379200000912078e-05
8,2,2.246103224999999,10.250824007999997,0.0006516149999953
9,2,2.229322182000004,10.164433396999996,6.643999995503691e-06
0,6,2.395427023,10.648276589,7.008600000091292e-05
1,6,2.284174524999999,10.244443393,4.5718999999166954e-05
2,6,2.195243673,9.981138846,0.0001422710000014
3,6,2.2123552619999955,14.922309929,0.0001399619999986
4,6,2.2479288990000015,10.120495971000004,3.788499999757278e-05
5,6,2.234075771999997,10.163200308,2.075199999751476e-05
6,6,2.210360690999991,10.116103826,0.0001081759999976
7,6,2.242359816000004,10.041665815000002,0.0001622289999971
8,6,2.2470965610000064,10.250298274999992,0.0001847199999929
9,6,2.230175879000001,10.163579337999993,8.49200000629935e-06
0,3,2.3754702730000004,10.649372341,0.0004271760000005
1,3,2.2831629059999994,10.245160907,0.000342719999999
2,3,2.1938669970000007,9.982282719,0.0003798240000065
3,3,2.2096623699999967,14.924654775999995,0.0004914070000054
4,3,2.2450053340000053,10.123006134,0.0004541700000117
5,3,2.2333861609999985,10.163543105000002,0.0003658809999933
6,3,2.207936391000004,10.118168573000004,0.0004690729999907
7,3,2.240944115000005,10.042787696000005,0.0004545729999989
8,3,2.244768420999989,10.152722428999994,0.1000879690000005
9,3,2.227726266999994,10.165601181999987,0.0004347189999975
0,7,2.394000989,10.64977267,7.359199999967814e-05
1,7,2.2834671449999995,10.244841195,0.0003571900000025
2,7,2.194345093999999,9.981801333,0.0003804259999995
3,7,2.2101667780000014,14.924088474,0.0005476540000017
4,7,2.244960356,10.123051037000003,0.0004509420000005
5,7,2.2340545779999985,10.16290931200001,0.0003311469999971
6,7,2.2081956189999943,10.118322127,5.482800000322641e-05
7,7,2.241845644999998,10.042173126999998,0.0001706470000044
8,7,2.2451166780000023,10.152383623000006,0.1000789429999997
9,7,2.228073546999994,10.16557101699999,0.0001186519999976
0,0,2.390352269,10.649440947,7.588999999086354e-06
1,0,2.2837598210000003,10.244842055,7.291000000009262e-05
2,0,2.1950189679999994,9.981506090000003,6.349000003069705e-06
3,0,2.219342952999994,14.915295160999996,0.0001775120000004
4,0,2.257791780000005,10.110667182999997,6.9239999902492855e-06
5,0,2.2305211500000013,10.166777174000003,8.597000004328947e-06
6,0,2.210686430999999,10.115776730999997,0.0001089940000014
7,0,2.2431946969999927,10.040943728000002,5.281199999274122e-05
8,0,2.2479852299999976,10.249499537000004,9.718100000100094e-05
9,0,2.2311919899999992,10.16249344100001,7.975200000487348e-05
0,8,2.399231098,10.647735126,8.4125999999074e-05
1,8,2.291069409999998,10.237555123999998,3.961699999877055e-05
2,8,2.1955816950000013,9.980855268,9.034899999704749e-05
3,8,2.2192393679999967,14.915487730000002,7.830599999891774e-05
4,8,2.248778088999998,10.119642777000005,4.2167000003701105e-05
5,8,2.230695408999992,10.166588738999993,1.2359999999489446e-05
6,8,2.2118285540000073,10.114687765999989,5.697199999588065e-05
7,8,2.243726549999991,10.040369224000004,9.329600000285154e-05
8,8,2.2488778690000117,10.248697039999996,5.389999998328676e-06
9,8,2.231870379,10.161889166999998,3.719000005730777e-06
0,13,2.396312468,10.648090228,3.318699999965702e-05
1,13,2.2908118,10.237457811,0.0003977229999989
2,13,2.1953954330000016,9.980753472000004,0.0003766920000032
3,13,2.212825041999998,14.921482943,0.0004991350000054
4,13,2.246981220000002,10.121469579000006,1.4284000002362518e-05
5,13,2.233797961999997,10.16316518100001,0.0003332010000036
6,13,2.2116207640000027,10.114515064000004,0.000438497999994
7,13,2.248530059999993,10.035204704999998,0.0004529409999918
8,13,2.2486049910000077,10.148916889999995,0.1000590740000006
9,13,2.231638541999999,10.161695870000017,0.000429768999993
0,10,2.396919093,10.648211733,0.0001752349999986
1,10,2.284172378000001,10.244416542000002,7.671399999864548e-05
2,10,2.1952152809999994,9.981222871999996,9.16300000000092e-05
3,10,2.2123456750000017,14.922372842999998,9.068399999989651e-05
4,10,2.2474213759999984,10.120770924000006,0.0002727279999987
5,10,2.2340278679999983,10.163237675000005,3.4057999997116895e-05
6,10,2.210353208000001,10.116067485000002,0.0001529620000013
7,10,2.246384182,10.037736716000012,7.115399999690908e-05
8,10,2.247060852000004,10.250499919999996,2.1146000008798183e-05
9,10,2.2302042799999953,10.163555559999992,6.332999987535004e-06
0,1,2.390833431,10.649215812,0.0003786919999999
1,1,2.2835744910000013,10.244707791,0.0003905079999988
2,1,2.1948601640000014,9.981363388999998,0.0003088200000007
3,1,2.2191705660000025,14.915098518,0.0005464610000061
4,1,2.257543837,10.110519360999994,0.0004024050000026
5,1,2.233133243999987,10.163815585999998,0.0003564269999998
6,1,2.2105082700000054,10.115897833999997,0.0001661689999963
7,1,2.2430079399999983,10.041064616,0.0001187149999992
8,1,2.2477789179999945,10.149731351,0.100070431000006
9,1,2.2309977729999986,10.162383958000008,0.0003838250000001
0,5,2.385920842,10.647857075,0.0003868560000004
1,5,2.289838940000001,10.238805843,1.204500000184794e-05
2,5,2.195334420000002,9.980808855000005,0.000378181000002
3,5,2.219009624999998,14.915293463000005,0.0004939539999995
4,5,2.2545153570000025,10.113927548999996,1.5139999987923147e-05
5,5,2.233771220999998,10.163158570000007,0.0003613720000004
6,5,2.2114178740000057,10.115088943000003,6.0400999998933e-05
7,5,2.243376580000003,10.040402414,0.0004056530000013
8,5,2.248233654999993,10.248115907,0.0012253390000012
9,5,2.231337608000004,10.162305669999997,0.0001155369999992
0,14,2.4019787430000004,10.64819006,0.0001611450000016
1,14,2.284185782,10.244413906,7.059800000064342e-05
2,14,2.195197758999999,9.981241754999996,8.964600000638256e-05
3,14,2.2123522730000005,14.922303231,0.0001551579999983
4,14,2.2462889550000043,10.122056792000002,0.0001193430000085
5,14,2.234096364999999,10.163114256,8.709499999781656e-05
6,14,2.2103805160000007,10.116024746999996,0.0001689850000019
7,14,2.2485918080000005,10.035526775000008,6.915899999171415e-05
8,14,2.247090187000012,10.24984516699999,0.0006438979999927
9,14,2.2301949870000044,10.163458471999988,0.0001089579999984
0,12,2.397613593,10.647857744,5.863999999888847e-05
1,12,2.2909980460000003,10.237605924000002,6.310400000231198e-05
2,12,2.195513517000002,9.980929326999998,8.51060000002235e-05
3,12,2.213023982000003,14.921692306000004,9.065499999394432e-05
4,12,2.2471895649999993,10.121181538999998,9.403800000029604e-05
5,12,2.2306304940000103,10.166628187,3.759099999456339e-05
6,12,2.2118573400000088,10.114560355000007,0.0001568179999935
7,12,2.243752669999992,10.040358276999996,7.656799999722352e-05
8,12,2.2488194109999995,10.24874289600001,1.8678000003546913e-05
9,12,2.2318643180000066,10.161822466999991,7.781700000464298e-05
0,4,2.399857797,10.648193501,5.0995000000497726e-05
1,4,2.2899385569999993,10.238713409,6.3610000005098755e-06
2,4,2.1953631120000026,9.981076534999996,8.198700000150438e-05
3,4,2.2191264690000025,14.915593139000002,7.865899999615067e-05
4,4,2.2546319839999995,10.113784368000005,4.148400000758557e-05
5,4,2.2305412549999915,10.166721909000003,2.7924000008283656e-05
6,4,2.211517384000004,10.114983205,6.779099999221216e-05
7,4,2.243487060999996,10.040617310000002,8.034500000064781e-05
8,4,2.248361938000002,10.249207481,5.278000003272609e-06
9,4,2.231453337000005,10.162226310999998,7.950299999492927e-05
0,11,2.387658325,10.649346648,0.0004151439999997
1,11,2.2840184049999994,10.244320232999998,0.0003276520000028
2,11,2.194844672000002,9.981525432000003,0.0001593770000027
3,11,2.210667305000001,14.923634145999998,0.0005078320000038
4,11,2.2450192039999948,10.123382334,6.368100000031518e-05
5,11,2.2340062760000023,10.162948457,0.0003448439999971
6,11,2.2087279809999956,10.117771675,7.64870000011797e-05
7,11,2.246369162999997,10.037368554000013,0.0004521390000036
8,11,2.2456683670000075,10.25101806100001,0.0008955329999906
9,11,2.228572509000003,10.164775194,0.0004185340000049
0,9,2.397661206,10.647512296,0.0004275790000001
1,9,2.2909462430000005,10.237375392,0.0003425450000023
2,9,2.1954854200000007,9.980668137000002,0.0003734460000046
3,9,2.2191178759999985,14.915194839999998,0.0004932519999982
4,9,2.2486393820000004,10.119377106000002,0.0004462560000035
5,9,2.2337851460000024,10.163149978999996,0.000361347000009
6,9,2.2117001519999917,10.114412434000002,0.0004604580000062
7,9,2.2461523810000017,10.03788702899999,0.0001477410000063
8,9,2.2487466040000044,10.14875429,0.1000796179999952
9,9,2.2317358079999963,10.16159416699999,0.0004335889999822
0,15,2.380175438,10.649610147,0.0001077770000001
1,15,2.284043746,10.244559877000002,6.636699999873485e-05
2,15,2.194865031999999,9.981525576000005,0.0001380339999954
3,15,2.210683570999997,14.924120012000005,6.356000000096174e-06
4,15,2.245041323999999,10.123183745,0.0002400570000133
5,15,2.234068951000012,10.16314625199999,8.216899999524685e-05
6,15,2.2087521370000047,10.117818414999988,3.371000005358838e-06
7,15,2.2484972530000107,10.035681256999991,8.769000004349436e-06
8,15,2.24572709200001,10.151796309000003,0.1000556890000012
9,15,2.2286334549999935,10.165017193000011,0.0001114760000007
