generation,getdata,getdataq,computation
28.72523096203804,6.569511095061898,6.561965191736817,22.155713269487023
17.86654483526945,0.017527461051940918,0.010665045119822025,17.84901106543839
17.807788280770183,0.017185709439218044,0.011340688914060593,17.790595944970846
18.13316487148404,0.017107222229242325,0.011224607937037945,18.116051249206066
17.877030526287854,0.017370243556797504,0.011639720760285854,17.859650751575828
18.084353662095964,0.01859790738672018,0.012398868799209595,18.065748906694353
19.08022280037403,0.017834249883890152,0.011920872144401073,19.062382482923567
17.939873898401856,0.018111316487193108,0.011919374577701092,17.92175607290119
19.222834144718945,0.0173434941098094,0.011569642461836338,19.205484475940466
17.427541160956025,0.01675431989133358,0.011057870462536812,17.410780522972345
