generation,rank,simulation,PDI,bar
0,2,1.192628422,2.788369363,5.633000000226929e-06
1,2,1.167361123,7.242356212999999,5.56070000001796e-05
2,2,1.1366306379999995,2.6005706910000015,3.6930000000268137e-06
3,2,1.1178663769999986,2.624416772,3.1299999996292627e-06
4,2,1.1628319450000006,2.5811555929999983,0.0001198850000001
5,2,1.1995372240000002,2.6758250090000004,7.110000002086281e-06
6,2,1.1974375150000007,2.636766958999999,0.0001337509999999
7,2,1.197085309000002,2.5848567279999983,0.0002852049999972
8,2,1.205654187999997,2.6756506189999953,0.0001538519999968
9,2,1.2067245659999983,2.639204585999998,0.0001187150000063
0,6,1.2030370689999998,2.785508339,0.0001167940000001
1,6,1.1673743900000004,7.242272772,0.0001126439999996
2,6,1.1366151430000002,2.6005136429999993,6.930099999991057e-05
3,6,1.1170311479999988,2.625171654999999,7.71539999995241e-05
4,6,1.160288587,2.5837806840000006,3.1634999999141655e-05
5,6,1.1999753490000025,2.675223582000001,0.0001634069999987
6,6,1.197160083,2.6370516970000004,0.0001189309999993
7,6,1.197064400999999,2.585153400000003,6.276999997112398e-06
8,6,1.2056513530000004,2.675792301999998,7.3790000030271585e-06
9,6,1.2069501189999985,2.5684015419999966,0.0706900500000031
0,3,1.192062805,2.788099724,0.0003333169999999
1,3,1.1673099429999998,7.242156726000001,0.0003065499999994
2,3,1.136566577,2.600339233999998,0.0002994449999995
3,3,1.1178149590000004,2.6241538660000003,0.0003178890000015
4,3,1.1627765670000016,2.5811048240000005,0.0002254710000002
5,3,1.1994738789999992,2.6754052529999974,0.0004926919999981
6,3,1.197382919999999,2.636819250000002,0.0001365309999989
7,3,1.197033620000003,2.5851908930000036,2.9950000026701673e-06
8,3,1.2056069619999974,2.6755292859999997,0.0003222310000055
9,3,1.2066647360000005,2.5686806359999963,0.0707024499999988
0,7,1.193881059,2.7853844949999997,0.0003001560000002
1,7,1.1673207600000004,7.242112742000001,0.0003257010000012
2,7,1.1365630479999993,2.6003321730000017,0.0003028610000015
3,7,1.1169665550000012,2.624997683,0.000315411999999
4,7,1.160247872000003,2.5835324209999975,0.0003185559999998
5,7,1.1999188330000017,2.6749635460000007,0.0004819779999998
6,7,1.197110809999998,2.6371029150000034,0.0001167690000016
7,7,1.1969916619999983,2.584937918999998,0.0002924449999994
8,7,1.2055848210000022,2.6755385459999985,0.0003274990000008
9,7,1.2068994400000008,2.6391375629999985,5.181999995329534e-06
0,0,1.1988692390000002,2.78796673,0.000296762
1,0,1.1674981240000002,7.242084034,0.000187927999999
2,0,1.136741713000001,2.600420398999999,4.483599999716148e-05
3,0,1.1179840229999982,2.6242259180000005,7.621299999982512e-05
4,0,1.1629706979999987,2.581129939,2.0040000023868743e-06
5,0,1.1996318279999976,2.6754280270000024,0.0003126030000011
6,0,1.1975570060000005,2.6366583189999986,0.0001242139999995
7,0,1.1972209939999985,2.584889432000004,0.0001157519999992
8,0,1.2057910840000048,2.675577955999998,9.002899999899228e-05
9,0,1.2068427660000012,2.639180429999996,2.8113999995582617e-05
0,1,1.19466894,2.788308397,2.8506000000039226e-05
1,1,1.1674144269999998,7.242354356999999,3.6080000000993095e-06
2,1,1.136664584,2.6002418960000018,0.000302542
3,1,1.117901344,2.6240789400000004,0.0003062299999996
4,1,1.1628895969999995,2.5809055989999976,0.0003082849999991
5,1,1.199554925000001,2.6753345820000014,0.0004827029999994
6,1,1.1974824589999995,2.636731144999999,0.0001250570000017
7,1,1.1971433550000017,2.584789452999999,0.0002942959999998
8,1,1.2057096309999975,2.675423653000003,0.0003256860000035
9,1,1.2067733420000053,2.5685635329999954,0.0707138750000027
0,5,1.201276478,2.7853517329999997,0.000325697
1,5,1.167313452,7.242135224000001,0.0003195680000001
2,5,1.1365460709999995,2.600388939000002,0.0002703170000017
3,5,1.1173453749999993,2.6248505669999993,8.998299999873893e-05
4,5,1.1625655769999987,2.581276326000001,0.0002628730000004
5,5,1.1999052060000004,2.674980646999998,0.0004865050000013
6,5,1.1971060530000024,2.6372261680000015,2.812000001739534e-06
7,5,1.1969904069999977,2.585191801000001,4.814700000110861e-05
8,5,1.205574483999996,2.6755601260000006,0.0003188530000031
9,5,1.206905515999999,2.568430296999999,0.0707131719999978
0,4,1.19681954,2.785574118,4.893799999994286e-05
1,4,1.1673723030000005,7.242381129,1.4966000000171675e-05
2,4,1.1366028700000008,2.600531138000001,7.171900000102482e-05
3,4,1.117397315999998,2.624574511999999,0.0003137500000001
4,4,1.1626157359999991,2.5814766220000003,1.191200000150161e-05
5,4,1.1999576629999993,2.675262973999999,0.0001514540000009
6,4,1.197155586000001,2.637044905,0.0001330390000013
7,4,1.1970460050000007,2.5848865260000053,0.0002982159999973
8,4,1.2056319679999987,2.675752750000001,6.86720000047103e-05
9,4,1.2069607979999972,2.638910797000001,0.0001771299999973
