generation,getdata,getdataq,computation
99.85597913619131,14.533791051246226,14.513145646080375,85.32218080665916
77.0862114643678,0.05707021337002516,0.037021780386567116,77.02913331706077
77.59605982061476,0.05740339867770672,0.037737506441771984,77.53864902537316
75.38269162923098,0.1051031555980444,0.082530677318573,75.27758088242263
80.55635848268867,0.05299073737114668,0.032845960929989815,80.50336149893701
77.22770550008863,0.05897113587707281,0.038874756544828415,77.16872832551599
77.74868260882795,0.05723970662802458,0.036563994362950325,77.69143503438681
69.86233612615615,0.05573932081460953,0.036073655821383,69.80658944416791
76.65939173009247,0.05612505692988634,0.03680479247123003,76.60326046869159
73.99565557576716,0.05591404251754284,0.03625902347266674,73.93973322957754
