data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,13.0,0.7180299758911133,7.939338684082031e-05,2.268601179122925,2.268664836883545
global_t,1,13.0,1.6689300537109375e-06,5.9604644775390625e-05,2.268601179122925,4.76837158203125e-07
global_t,2,13.0,1.9073486328125e-06,6.031990051269531e-05,0.5912127494812012,0.5912737846374512
global_t,3,13.0,1.9073486328125e-06,5.602836608886719e-05,0.5912127494812012,4.76837158203125e-07
global_t,4,13.0,9.5367431640625e-07,3.1948089599609375e-05,0.5613467693328857,0.5614039897918701
global_t,5,13.0,4.76837158203125e-07,4.38690185546875e-05,0.5613467693328857,4.76837158203125e-07
global_t,6,13.0,1.9073486328125e-06,4.8160552978515625e-05,0.534071683883667,0.5341396331787109
global_t,7,13.0,4.76837158203125e-07,4.291534423828125e-05,0.534071683883667,0.0
global_t,8,13.0,4.76837158203125e-07,4.649162292480469e-05,0.4635434150695801,0.4635965824127197
global_t,9,13.0,4.76837158203125e-07,2.8371810913085938e-05,0.4635434150695801,2.384185791015625e-07
global_t,10,13.0,7.152557373046875e-07,3.170967102050781e-05,0.4888207912445068,0.4888544082641601
global_t,11,13.0,2.1457672119140625e-06,4.5299530029296875e-05,0.4888207912445068,2.384185791015625e-07
global_t,0,35.0,0.725592851638794,8.249282836914062e-05,0.3381671905517578,0.3382568359375
global_t,1,35.0,4.76837158203125e-07,4.220008850097656e-05,0.3381671905517578,2.384185791015625e-07
global_t,2,35.0,1.9073486328125e-06,5.14984130859375e-05,0.4525759220123291,0.4526355266571045
global_t,3,35.0,4.76837158203125e-07,3.075599670410156e-05,0.4525759220123291,2.384185791015625e-07
global_t,4,35.0,1.1920928955078125e-06,4.267692565917969e-05,0.2552592754364013,0.2553155422210693
global_t,5,35.0,1.6689300537109375e-06,4.9591064453125e-05,0.2552592754364013,2.384185791015625e-07
global_t,6,35.0,9.5367431640625e-07,4.2438507080078125e-05,0.6140692234039307,0.6141273975372314
global_t,7,35.0,4.76837158203125e-07,2.9802322387695312e-05,0.6140692234039307,2.384185791015625e-07
global_t,8,35.0,1.6689300537109375e-06,6.222724914550781e-05,0.507174015045166,0.5072166919708252
global_t,9,35.0,4.76837158203125e-07,2.8848648071289062e-05,0.507174015045166,2.384185791015625e-07
global_t,10,35.0,4.76837158203125e-07,5.269050598144531e-05,0.4648811817169189,0.4649314880371094
global_t,11,35.0,4.76837158203125e-07,3.0517578125e-05,0.4648811817169189,2.384185791015625e-07
global_t,0,53.0,0.7202351093292236,6.556510925292969e-05,2.4303245544433594,2.430397272109986
global_t,1,53.0,1.9073486328125e-06,4.267692565917969e-05,2.4303245544433594,2.384185791015625e-07
global_t,2,53.0,7.152557373046875e-07,2.8133392333984375e-05,0.495572566986084,0.495619535446167
global_t,3,53.0,1.9073486328125e-06,5.7220458984375e-05,0.495572566986084,0.0
global_t,4,53.0,1.9073486328125e-06,5.7220458984375e-05,0.5804281234741211,0.5804877281188965
global_t,5,53.0,4.76837158203125e-07,2.8133392333984375e-05,0.5804281234741211,2.384185791015625e-07
global_t,6,53.0,7.152557373046875e-07,2.8371810913085938e-05,0.4847841262817383,0.4848203659057617
global_t,7,53.0,2.384185791015625e-07,4.100799560546875e-05,0.4847841262817383,2.384185791015625e-07
global_t,8,53.0,4.76837158203125e-07,2.765655517578125e-05,0.5383946895599365,0.5384471416473389
global_t,9,53.0,1.9073486328125e-06,4.8160552978515625e-05,0.5383946895599365,2.384185791015625e-07
global_t,10,53.0,9.5367431640625e-07,2.694129943847656e-05,0.4720470905303955,0.4720942974090576
global_t,11,53.0,9.5367431640625e-07,2.8371810913085938e-05,0.4720470905303955,2.384185791015625e-07
global_t,0,152.0,0.7204329967498779,7.033348083496094e-05,0.3523824214935303,0.3524577617645263
global_t,1,152.0,7.152557373046875e-07,3.8623809814453125e-05,0.3523824214935303,4.76837158203125e-07
global_t,2,152.0,4.76837158203125e-07,2.7894973754882812e-05,0.4235734939575195,0.423638105392456
global_t,3,152.0,1.6689300537109375e-06,5.936622619628906e-05,0.4235734939575195,2.384185791015625e-07
global_t,4,152.0,1.9073486328125e-06,4.839897155761719e-05,0.5398783683776855,0.5399363040924072
global_t,5,152.0,4.76837158203125e-07,4.3392181396484375e-05,0.5398783683776855,2.384185791015625e-07
global_t,6,152.0,2.1457672119140625e-06,4.8160552978515625e-05,0.5375511646270752,0.5376074314117432
global_t,7,152.0,9.5367431640625e-07,4.00543212890625e-05,0.5375511646270752,2.384185791015625e-07
global_t,8,152.0,1.9073486328125e-06,4.839897155761719e-05,0.5081183910369873,0.508176326751709
global_t,9,152.0,4.76837158203125e-07,2.6226043701171875e-05,0.5081183910369873,2.384185791015625e-07
global_t,10,152.0,7.152557373046875e-07,3.933906555175781e-05,0.4658441543579101,0.4658946990966797
global_t,11,152.0,7.152557373046875e-07,3.314018249511719e-05,0.4658441543579101,2.384185791015625e-07
global_t,0,82.0,0.720085859298706,6.341934204101562e-05,2.5598998069763184,2.5599963665008545
global_t,1,82.0,2.1457672119140625e-06,4.76837158203125e-05,2.5598998069763184,2.384185791015625e-07
global_t,2,82.0,7.152557373046875e-07,2.86102294921875e-05,0.4586300849914551,0.4586727619171142
global_t,3,82.0,2.384185791015625e-06,6.985664367675781e-05,0.4586300849914551,4.76837158203125e-07
global_t,4,82.0,7.152557373046875e-07,4.315376281738281e-05,0.5074107646942139,0.5074670314788818
global_t,5,82.0,1.9073486328125e-06,5.793571472167969e-05,0.5074107646942139,2.384185791015625e-07
global_t,6,82.0,7.152557373046875e-07,4.291534423828125e-05,0.6015141010284424,0.601571798324585
global_t,7,82.0,2.1457672119140625e-06,4.649162292480469e-05,0.6015141010284424,4.76837158203125e-07
global_t,8,82.0,7.152557373046875e-07,4.267692565917969e-05,0.4873964786529541,0.4874486923217773
global_t,9,82.0,9.5367431640625e-07,2.6702880859375e-05,0.4873964786529541,2.384185791015625e-07
global_t,10,82.0,1.9073486328125e-06,5.078315734863281e-05,0.5717742443084717,0.5718169212341309
global_t,11,82.0,4.76837158203125e-07,2.5987625122070312e-05,0.5717742443084717,2.384185791015625e-07
global_t,0,192.0,0.7271051406860352,6.461143493652344e-05,0.4310517311096191,0.4311282634735107
global_t,1,192.0,2.384185791015625e-07,3.933906555175781e-05,0.4310517311096191,2.384185791015625e-07
global_t,2,192.0,1.9073486328125e-06,4.458427429199219e-05,0.6008532047271729,0.6009113788604736
global_t,3,192.0,7.152557373046875e-07,4.076957702636719e-05,0.6008532047271729,2.384185791015625e-07
global_t,4,192.0,1.9073486328125e-06,4.482269287109375e-05,0.5977306365966797,0.5977811813354492
