data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,25.0,0.014330979436635971,1.1548399925231934e-07,0.2680404130369425,0.26807278022170067
global_t,1,25.0,4.1989609599113464e-05,1.8812716007232666e-07,0.28372801654040813,0.2837497089058161
global_t,2,25.0,6.831996142864227e-05,1.2852251529693604e-07,0.2492479756474495,0.24927057139575481
global_t,3,25.0,7.598288357257843e-05,1.3597309589385986e-07,0.2636539675295353,0.26368185319006443
global_t,4,25.0,3.785640001296997e-05,1.4901161193847656e-07,0.33229484409093857,0.33231587894260883
global_t,5,25.0,6.189383566379547e-05,1.2852251529693604e-07,0.33057661168277264,0.3305979445576668
global_t,6,25.0,5.193240940570831e-05,1.434236764907837e-07,0.32287551648914814,0.32289585657417774
global_t,7,25.0,6.455928087234497e-05,1.3597309589385986e-07,0.28812254406511784,0.28814508207142353
global_t,8,25.0,3.205426037311554e-05,1.3969838619232178e-07,0.2325908374041319,0.23260552994906902
global_t,9,25.0,3.989227116107941e-05,1.5087425708770752e-07,0.32174051739275455,0.3217616584151983
global_t,10,25.0,3.0156224966049194e-05,1.3597309589385986e-07,0.32590413838624954,0.3259201366454363
global_t,11,25.0,2.880394458770752e-05,1.3783574104309082e-07,0.2846414316445589,0.2846563998609781
