data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,55.0,0.01228458434343338,1.601874828338623e-07,0.22914299555122852,0.22917662374675274
global_t,1,55.0,7.127039134502411e-05,1.564621925354004e-07,0.28421471267938614,0.2842437718063593
global_t,2,55.0,7.560662925243378e-05,1.3224780559539795e-07,0.23842871189117432,0.23845680803060532
global_t,3,55.0,3.701448440551758e-05,1.4528632164001465e-07,0.2910641748458147,0.2910832930356264
global_t,4,55.0,6.522797048091888e-05,1.3224780559539795e-07,0.31936370953917503,0.31938313506543636
global_t,5,55.0,3.636255860328674e-05,1.4901161193847656e-07,0.23321784660220146,0.23323768563568592
global_t,6,55.0,2.9001384973526e-05,1.5459954738616943e-07,0.2866491638123989,0.2866618409752846
global_t,7,55.0,6.583705544471741e-05,1.5087425708770752e-07,0.24316738545894623,0.24318675696849823
global_t,8,55.0,2.839602530002594e-05,1.3597309589385986e-07,0.24881216883659363,0.24882597476243973
global_t,9,55.0,2.860836684703827e-05,1.3224780559539795e-07,0.2402232252061367,0.24023687280714512
global_t,10,55.0,2.847239375114441e-05,1.5459954738616943e-07,0.23424435406923294,0.23425873555243015
global_t,11,55.0,2.9629096388816833e-05,1.6577541828155518e-07,0.25450284592807293,0.2545165717601776
