generation,getdata,getdataq,computation
8.345488689024933,1.6373636780772358,1.6336744320578873,6.708119520917535
3.3568255190039054,0.010737353935837746,0.007482436019927263,3.346082480973564
3.2636971379397437,0.010808030026964843,0.007631123997271061,3.2528831230010837
3.3876218209043145,0.010698392987251282,0.007635047077201307,3.3769177820067853
3.5861182620283216,0.010395723977126181,0.007306360988877714,3.575716917985119
3.5529154520481825,0.010385993984527886,0.007376094930805266,3.542523934971541
3.5417185950791463,0.010230251937173307,0.0071457140147686005,3.531482969992794
3.5522221759893,0.012047758093103766,0.008861823007464409,3.5401666880352423
3.5944957030005753,0.010565586970187724,0.007515263045206666,3.5839244589442387
3.4964717039838433,0.010242604999803007,0.007139469962567091,3.486223808955401
