data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,1.0,0.0019168609869666,6.726800347678363e-05,0.2378851599933114,0.2379032420285511
global_t,1,1.0,9.350187610834836e-07,4.3167994590476155e-05,0.2844779980077874,0.2844936490000691
global_t,2,1.0,2.015993231907487e-06,4.9147987738251686e-05,0.2803076299896929,0.2803265030088369
global_t,3,1.0,7.989874575287104e-07,4.711200017482042e-05,0.2788069350062869,0.2788232459861319
global_t,4,1.0,1.9909930415451527e-06,4.9255002522841096e-05,0.2741092419892084,0.2741294979932718
global_t,5,1.0,6.560003384947777e-07,4.6241009840741754e-05,0.2773096360033378,0.2773260800167918
global_t,6,1.0,1.9999861251562834e-06,4.50040097348392e-05,0.2797561799816321,0.2797735100029968
global_t,7,1.0,7.440103217959404e-07,3.033998655155301e-05,0.2768750449758954,0.2768878350034356
global_t,8,1.0,7.390044629573822e-07,4.176000948064029e-05,0.274842910002917,0.2748678020143416
global_t,9,1.0,6.729969754815102e-07,3.066600766032934e-05,0.2278620630095247,0.2278746239899192
global_t,0,0.0,0.0018618269823491,6.963999476283789e-05,1.0977143050113227,1.097733649017755
global_t,1,0.0,6.890040822327137e-07,4.171699401922524e-05,0.2608393330010585,0.2608546490082517
global_t,2,0.0,2.0320003386586905e-06,7.08550214767456e-05,0.2809233859879896,0.2809432280191686
global_t,3,0.0,7.430207915604115e-07,4.059498314745724e-05,0.3005746770068072,0.3005899400159251
global_t,4,0.0,1.8890132196247576e-06,4.4553016778081656e-05,0.2991797569848131,0.2991983570100274
global_t,5,0.0,6.780028343200684e-07,3.932099207304418e-05,0.3003688419994432,0.3003840819874313
global_t,6,0.0,6.849877536296844e-07,2.7422007406130433e-05,0.2691266860056203,0.2691384619974997
global_t,7,0.0,1.6910198610275984e-06,6.595702143386006e-05,0.312547421985073,0.3125635799951851
global_t,8,0.0,5.739857442677021e-07,2.7973990654572845e-05,0.2551857590151485,0.25519906001864
global_t,9,0.0,6.490154191851616e-07,6.434801616705954e-05,0.2587779710011091,0.2587930409936234
global_t,0,2.0,0.0017816349864006,6.69129949528724e-05,1.139739047997864,1.13975683299941
global_t,1,2.0,7.249764166772366e-07,4.0624989196658134e-05,0.2433744720183313,0.2434068779984954
global_t,2,2.0,1.83499651029706e-06,5.478502134792507e-05,0.3076814879896119,0.3076977010059636
global_t,3,2.0,6.190093699842691e-07,4.125700797885656e-05,0.3459963800269179,0.3460061929945368
global_t,4,2.0,1.881009666249156e-06,7.692500366829336e-05,0.3411911249859258,0.3412053229985758
global_t,5,2.0,8.629867807030678e-07,3.918597940355539e-05,0.3167840650130529,0.3167946729809046
global_t,6,2.0,6.469781510531902e-07,3.6927987821400166e-05,0.2448404550086707,0.2448512239789124
global_t,7,2.0,1.8400023691356184e-06,4.456800525076687e-05,0.3532638190081343,0.3532792189798783
global_t,8,2.0,6.429909262806177e-07,2.6991998311132193e-05,0.2510692449868656,0.2510793600231409
global_t,9,2.0,7.050111889839172e-07,5.078400135971606e-05,0.2962508370110299,0.2962606450018938
global_t,0,3.0,0.0017221409943886,7.08439911250025e-05,0.3156307579774875,0.3156495729926973
global_t,1,3.0,9.750074241310358e-07,5.11599937453866e-05,0.2501243709994014,0.2501363360206596
global_t,2,3.0,2.054002834483981e-06,4.858800093643367e-05,0.2478785809944383,0.2478938729909714
global_t,3,3.0,1.053995219990611e-06,4.264901508577168e-05,0.2550142979889642,0.2550264479941688
global_t,4,3.0,2.0510051399469376e-06,4.702399019151926e-05,0.2583208699943498,0.2583363080048002
global_t,5,3.0,8.139759302139282e-07,4.178000381216407e-05,0.2428747040103189,0.2428872619930189
global_t,6,3.0,7.9302117228508e-07,2.9834016459062696e-05,0.2554274059948511,0.255439111002488
global_t,7,3.0,1.8730061128735544e-06,4.717998672276735e-05,0.2476205099956132,0.2476362290035467
global_t,8,3.0,1.2629898265004158e-06,3.0013994546607137e-05,0.2786253019876312,0.2786371980037074
global_t,9,3.0,7.269845809787512e-07,4.4500018702819943e-05,0.2804922029899899,0.2805037910002284
