generation,rank,Scatter,Publish,Queues
0,4,2.747395919635892,2.759352697059512,0.0116506405174732
1,4,3.257893217727542,3.2602661633864045,0.002226373180747
2,4,3.2621233416721225,3.2683082334697247,0.0060226963832974
3,4,3.013037578202784,22.214818701148033,19.201631085947156
4,4,2.876263559795916,43.770674779079854,40.894347744993865
5,4,3.2839501881971955,41.59937649499625,38.31525561399758
6,4,3.2602403732016683,40.2426732275635,36.98227768950164
7,4,2.8847379349172115,45.02116031665355,42.136360136792064
8,4,3.0084654046222568,44.496113922446966,41.48758579045534
9,4,2.7956766793504357,43.99791405815631,41.20217595808208
0,13,3.2739293510094285,3.2863598810508847,0.012167289853096
1,13,3.315383832901716,3.3218939434736967,0.0063488790765404
2,13,3.178148196078837,3.1853287098929286,0.0070973355323076
3,13,2.9371094200760126,22.21476448699832,19.27749282773584
4,13,2.905345710925758,43.77078436780721,40.86537369620055
5,13,3.2867387514561415,41.599404736422,38.31250327732414
6,13,3.091207018122077,40.24390538595617,37.152635518461466
7,13,3.3216960430145264,45.02059135958552,41.698733972385526
8,13,2.950121066533029,44.495617339387536,41.54543260205537
9,13,3.339396840892732,43.996581117622554,40.65709734708071
0,31,3.448895087465644,3.4570045648142695,0.0078468760475516
1,31,3.005789347924292,3.009029851295054,0.0030674189329147
2,31,3.028251551091671,3.0308489985764027,0.0024059992283582
3,31,3.4025751454755664,22.23430474102497,18.83155426569283
4,31,3.1003866344690323,43.76984561048448,40.66939189191907
5,31,3.16271669883281,41.603165234439075,38.44026734307408
6,31,2.9371683914214373,40.24695994425565,37.3097239555791
7,31,2.9484635395929217,45.03200776129961,42.083417328074574
8,31,3.0862509105354548,44.50406357180327,41.41772355791181
9,31,3.1298495531082153,44.00484707206488,40.87492685765028
0,11,2.8253446323797107,2.8361575566232204,0.0105571243911981
1,11,3.2483931947499514,3.255096999928355,0.0065392153337597
2,11,3.3588061602786183,3.3647283781319857,0.0058315061032772
3,11,3.3410224290564656,22.22057742346078,18.87939108442515
4,11,3.338746595196426,43.77664909977466,40.4378347247839
5,11,3.307212196290493,41.601961488835514,38.294574070721865
6,11,3.3074135640636086,40.24706576578319,36.93958897981793
7,11,2.8872227240353823,45.027095570228994,42.13973091170192
8,11,3.3254929212853312,44.50353733357042,41.1779552269727
9,11,3.1256017331033945,44.00537536945194,40.87970370706171
