generation,getdata,getdataq,computation
100.9755571000278,16.13213894329965,16.11041300278157,84.84341137856245
75.55571154784411,0.059834765270352364,0.03880580421537161,75.495870240964
82.83299329970032,0.05740300286561251,0.03700921777635813,82.77558063529432
80.69034128636122,0.11887080315500498,0.10000033304095268,80.57146367803216
82.66471776738763,0.059299382381141186,0.038953219540417194,82.60541168507189
79.69355057831854,0.05926993116736412,0.03899675887078047,79.63427368644625
78.97812341712415,0.05692569073289633,0.03669743426144123,78.92119029723108
76.38306211214513,0.05917225033044815,0.039286743849515915,76.32388268783689
69.3165652807802,0.056214893236756325,0.03605845104902983,69.26034321077168
75.93214602954686,0.05658591818064451,0.036432196386158466,75.87555207125843
