generation,getdata,getdataq,computation
28.013317462988198,6.587622190825641,6.583725281059742,21.425689609721303
15.209537822753191,0.010342126712203026,0.0070723602548241615,15.19918940961361
13.711551402695477,0.011062324978411198,0.008025421760976315,13.700483898632228
13.637681033462286,0.010556787252426147,0.0074118636548519135,13.627118270844221
13.473148469813168,0.01065422035753727,0.007599931210279465,13.462488966062665
13.279662743210793,0.01081513799726963,0.007625142112374306,13.268841455690563
13.044277702458203,0.011107200756669044,0.008015822619199753,13.033165489323437
13.329443982802331,0.011021645739674568,0.007831176742911339,13.318416862748563
12.680844822898507,0.010412846691906452,0.007451160810887814,12.670426275581121
13.363113835453987,0.010901613160967827,0.0077360766008496284,13.35220601130277
