generation,getdata,getdataq,computation
67.21794194262475,6.925207328051329,6.886466361582279,60.292725794017315
56.614394693635404,0.10999153926968575,0.07366685196757317,56.504393657669425
58.96439458336681,0.11278937105089426,0.07718128524720669,58.851596873253584
56.08112039603293,0.1085970951244235,0.07277701050043106,55.9725149711594
57.18833167478442,0.10963537450879812,0.07310206443071365,57.07868315838277
55.42684046458453,0.11180070228874683,0.0744175324216485,55.31503104045987
56.026831993833184,0.1058551175519824,0.06997427623718977,55.92096772789955
57.057391098700464,0.10786253307014704,0.07217988558113575,56.94951975438744
56.1609510788694,0.10710788331925869,0.07198976818472147,56.05383614823222
56.16488595865667,0.10614591371268034,0.07109723705798388,56.05873248819262
