data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,55.0,0.06601450219750404,1.30385160446167e-07,0.30551513843238354,0.30554276145994663
global_t,1,55.0,7.283687591552734e-05,1.4156103134155273e-07,0.39929600059986115,0.39931478910148144
global_t,2,55.0,5.082227289676666e-05,1.7508864402770996e-07,0.3554950188845396,0.35551679134368896
global_t,3,55.0,6.562285125255585e-05,1.4528632164001465e-07,0.2365319486707449,0.2365532536059618
global_t,4,55.0,4.291348159313202e-05,1.2293457984924316e-07,0.33569610491394997,0.33571713231503963
global_t,5,55.0,7.558241486549377e-05,1.5087425708770752e-07,0.28341077640652657,0.28342742286622524
global_t,6,55.0,4.29302453994751e-05,1.3597309589385986e-07,0.29388618655502796,0.29390764981508255
global_t,7,55.0,3.2024458050727844e-05,1.601874828338623e-07,0.2944314833730459,0.29444504901766777
global_t,8,55.0,7.486343383789062e-05,1.4528632164001465e-07,0.32171018049120903,0.32173112221062183
global_t,9,55.0,3.8741156458854675e-05,1.3597309589385986e-07,0.33495020493865013,0.33497098088264465
global_t,10,55.0,3.14563512802124e-05,1.3597309589385986e-07,0.34518967755138874,0.3452029172331095
global_t,11,55.0,3.133341670036316e-05,1.6205012798309326e-07,0.4362719710916281,0.43628599494695663
