data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,22.0,0.06811963953077793,1.4901161193847656e-07,0.3022887911647558,0.30231975950300694
global_t,1,22.0,6.45313411951065e-05,1.5459954738616943e-07,0.3205003719776869,0.32052632234990597
global_t,2,22.0,7.665716111660004e-05,1.4901161193847656e-07,0.25816311687231064,0.25819069892168045
global_t,3,22.0,7.769651710987091e-05,1.7695128917694092e-07,0.23885266110301018,0.23888042755424976
global_t,4,22.0,3.384798765182495e-05,1.3597309589385986e-07,0.23970706388354301,0.23973062075674534
global_t,5,22.0,6.388872861862183e-05,1.6577541828155518e-07,0.28983657248318195,0.28985572047531605
global_t,6,22.0,2.8362497687339783e-05,1.4901161193847656e-07,0.27632730826735497,0.27634074725210667
global_t,7,22.0,4.486367106437683e-05,1.471489667892456e-07,0.24441399797797203,0.24443704076111317
global_t,8,22.0,2.8420239686965942e-05,2.1047890186309814e-07,0.326761644333601,0.3267756160348654
global_t,9,22.0,6.212666630744934e-05,1.4156103134155273e-07,0.29546748101711273,0.2954974677413702
global_t,10,22.0,2.9148533940315247e-05,1.471489667892456e-07,0.30987705662846565,0.3098901007324457
global_t,11,22.0,2.6514753699302673e-05,1.5273690223693848e-07,0.4156656786799431,0.4156797472387552
