data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,40.0,0.06738231889903545,1.2479722499847412e-07,0.2662373874336481,0.2662759758532047
global_t,1,40.0,8.263252675533295e-05,1.3969838619232178e-07,0.3326287642121315,0.3326537720859051
global_t,2,40.0,4.739128053188324e-05,1.4901161193847656e-07,0.2686786074191332,0.2687073927372694
global_t,3,40.0,0.00010484084486961365,1.4156103134155273e-07,0.256772818043828,0.25679766573011875
global_t,4,40.0,6.83814287185669e-05,1.5087425708770752e-07,0.2711169384419918,0.27113511227071285
global_t,5,40.0,4.970468580722809e-05,1.471489667892456e-07,0.30604361183941364,0.306063337251544
global_t,6,40.0,3.0279159545898438e-05,1.4528632164001465e-07,0.30488426238298416,0.30489702709019184
global_t,7,40.0,6.460398435592651e-05,1.5273690223693848e-07,0.25796666741371155,0.2579853683710098
global_t,8,40.0,4.744715988636017e-05,1.4528632164001465e-07,0.29348544031381607,0.29350485280156136
global_t,9,40.0,3.013014793395996e-05,1.3783574104309082e-07,0.30107379145920277,0.3010856434702873
global_t,10,40.0,4.161335527896881e-05,1.4901161193847656e-07,0.31585290655493736,0.31586587615311146
global_t,11,40.0,6.540678441524506e-05,1.3597309589385986e-07,0.43483444303274155,0.4348525609821081
