generation,getdata,getdataq,computation
24.61299022845924,10.742920731194317,10.721922613680363,13.87006368022412
10.296437503769994,0.05584968999028206,0.03567889332771301,10.240580985322595
10.021807292476296,0.0561579205095768,0.036494236439466476,9.965642956085503
9.821132496930659,0.11902100685983896,0.03538069687783718,9.702105944044888
9.751488249748945,0.0586385615170002,0.03741036634892225,9.692843103781343
9.457040591165423,0.05586767755448818,0.03563833236694336,9.40116669703275
10.275037817656994,0.054709977470338345,0.034692710265517235,10.220319074578583
10.169586933217943,0.05494698416441679,0.03510730806738138,10.114633296616375
9.971739361993968,0.05439344421029091,0.034784652292728424,9.917340290732682
10.27588221244514,0.056439497508108616,0.0355954235419631,10.219435703009367
