generation,rank,simulation,PDI,bar
0,10,10.488896935,3.1813603359999973,0.6353349880000039
1,10,9.820098205999995,3.356543907999999,0.0154258089999999
2,10,9.612893975000006,2.8723843970000047,1.678703091999992
3,10,9.489939000000009,7.204762365000008,0.0005382460000049
4,10,9.479007600000005,29.111836647999993,0.000167035000004
5,10,9.89386408499999,27.89562807599998,0.0004365789999951
6,10,9.478978378999985,30.182313248000018,0.0005235020000213
7,10,9.473556107999997,27.756036208000012,0.0005350939999857
8,10,9.497003565,28.050733148999967,0.0001983479999694
9,10,9.536031236000042,29.52331084399998,0.0002795450000121
0,7,10.488892721,3.3194417250000043,0.4973568310000047
1,7,9.801913319,3.323039270999999,0.0671250729999997
2,7,9.612837719000003,3.3312479610000025,1.2198919639999986
3,7,9.49024999400001,7.204734449,0.0002653300000048
4,7,9.47314994,29.117467164000004,0.0004040320000058
5,7,9.895254335000018,27.894003725000005,0.0006735839999976
6,7,9.474517304999978,30.186526019000013,0.0007880269999986
7,7,9.468492849,27.760952763999995,0.0013827300000173
8,7,9.490989027000012,28.05589361,0.0003645599999799
9,7,9.530663500999992,29.528461485000037,0.0005148829999939
0,5,10.487386129,3.637906298000004,0.1797107080000017
1,5,9.814807531999996,2.8233413719999945,0.5538916340000029
2,5,9.624862511000003,3.258426530999998,1.2806899459999954
3,5,9.492161324999998,7.2024249850000075,0.0006633280000016
4,5,9.481512432000002,29.109087172999992,0.0004169630000063
5,5,9.899556317000004,27.88970144999999,0.00066677800001
6,5,9.483100836999997,30.17784072699999,0.0008819530000039
7,5,9.476598149000012,27.752757198000012,0.0013679589999924
8,5,9.499866166999992,28.04728981300002,0.0001855309999996
9,5,9.539755687000024,29.51928652500004,0.0005865960000051
0,9,10.487034488,3.775746349000002,0.0417273560000026
1,9,9.819182722,3.3192146230000006,0.0536443009999985
2,9,9.619416512,4.544509413,6.196200000374574e-05
3,9,9.492632746000012,7.202201795999997,0.0004117730000103
4,9,9.482236137,29.10845976200001,0.000333788000006
5,9,9.899560909999993,27.889738375999997,0.0006416579999779
6,9,9.483180157999982,30.178184289,0.0004806939999753
7,9,9.477287810000009,27.75251087799998,0.0009672190000173
8,9,9.500517461000015,28.04669083600001,0.0001306359999944
9,9,9.54033856000001,29.518917461,0.0004011469999909
0,2,10.475166074,2.699000249000001,1.1306167140000056
1,2,9.81207628,3.018962952999999,0.3610430469999954
2,2,9.612698435999995,3.394924786000004,1.1563441179999927
3,2,9.489611725000003,7.204730217000005,0.0009053980000004
4,2,9.475559023000002,29.114728686999996,0.0007213589999963
5,2,9.895013069000017,27.894064849000017,0.0008394689999988
6,2,9.478001637000006,30.182809061,0.0010037780000118
7,2,9.471275605999978,27.75785175999999,0.0015594549999775
8,2,9.494358033999989,28.052175059000007,0.0008221580000054
9,2,9.533952698999997,29.525138490000018,0.0005306379999865
0,3,10.461430858,3.554915368000003,0.2884603110000014
1,3,9.801840993,3.058204971000002,0.3320068570000032
2,3,9.612551776000004,3.092573681999994,1.458847364999997
3,3,9.489471609999995,7.204987848000002,0.0007856900000007
4,3,9.471664598999991,29.118785020999994,0.0005593829999952
5,3,9.887723201,27.90137120099999,0.0008225619999961
6,3,9.47451700900001,30.186491708000005,0.0008044900000072
7,3,9.466877803999978,27.762339575999988,0.0014716590000034
8,3,9.489736239999983,28.057022676000003,0.0005965789999891
9,3,9.52910044500004,29.529820239000003,0.0007010669999658
0,8,10.474357074,3.3425220190000005,0.4877783609999966
1,8,9.814949695000005,3.3174761659999987,0.0596388120000028
2,8,9.620187932,3.2975154889999985,1.2462808949999982
3,8,9.493405531999995,7.201338750000005,0.0005023740000069
4,8,9.483000896999997,29.10765809899999,0.0003708370000055
5,8,9.902502719000012,27.88681053099998,0.0006275739999921
6,8,9.484060484999986,30.177177607000004,0.0006068640000194
7,8,9.478063660000004,27.751355598000004,0.0013475129999847
