generation,getdata,getdataq,computation
24.315348334959708,6.40398440498393,6.400223733973689,17.911358067998663
13.934334945050068,0.010565895005129278,0.007125595002435148,13.923763446044177
12.38376930099912,0.011347098043188453,0.00814944808371365,12.372416664031334
13.111921789008193,0.011322823003865778,0.008159972028806806,13.100593121955171
12.739514210028574,0.01212381396908313,0.00906191801186651,12.727384292986244
13.054088199045509,0.01145399291999638,0.008202829048968852,13.042628558003344
14.220699636964127,0.010978467995300889,0.007873628055676818,14.20971575297881
13.286554803955369,0.01080792210996151,0.007573670009151101,13.275741936988197
14.281905860989355,0.01064506103284657,0.007656981935724616,14.271254369989038
13.087765112984926,0.011149845900945365,0.007858540047891438,13.076610173098743
