generation,rank,simulation,PDI,bar
0,2,9.553995605,3.562799990000002,0.0001874639999996
1,2,8.987984355000002,3.2115238680000004,0.1473429540000026
2,2,9.111902929000005,3.626743726999998,5.772200000109251e-05
3,2,9.002553536,3.5968206369999933,0.0913589010000066
4,2,9.039658301000005,4.9199090970000015,1.6997000003016183e-05
5,2,9.06991411,3.3385839279999914,0.5477356389999954
6,2,9.091645552000005,5.885612329000011,0.0001254770000116
7,2,9.101625413000008,8.397657690000003,0.0003084810000189
8,2,9.124661529000008,8.270129884999989,0.0001222330000132
9,2,9.142645034999989,8.856657264000006,2.0935000009103533e-05
0,3,9.553761486,3.337091934,0.2261558790000037
1,3,8.987710060999994,3.359073641000002,5.2662999998176474e-05
2,3,9.111598049999998,3.412832083000005,0.2142883759999989
3,3,9.002300260999995,3.183434656000003,0.5049990909999877
4,3,9.03938512500001,3.9386900710000106,0.9815105100000068
5,3,9.069636634999997,3.88653901699999,5.635800000902691e-05
6,3,9.091346462000004,5.8860210290000055,2.3791000003825505e-05
7,3,9.101366084000006,8.398167896000004,4.7514000016235514e-05
8,3,9.124336524,8.27054359500002,3.4384000002773973e-05
9,3,9.142354731000012,8.856890372999999,7.81740000093123e-05
0,1,9.554283573,2.8071073309999974,0.7561071750000039
1,1,8.987754453999997,2.884643416000003,0.4744291599999997
2,1,9.111605804999996,3.3091318350000023,0.3179652520000005
3,1,9.002382432999994,3.354695524999997,0.3336556519999902
4,1,9.039433116000012,4.125553565000004,0.7945805610000036
5,1,9.069678969000009,3.3059441340000006,0.5806163559999931
6,1,9.091403238000012,5.885844395999996,0.0001242640000072
7,1,9.101408823,8.397707979999993,0.000464930999982
8,1,9.124421743999989,8.27021092199999,0.0002744100000029
9,1,9.142442363999976,8.856580745000002,0.0002951519999783
0,0,9.554653721,3.4616221510000003,0.1012311300000021
1,0,8.988122675,3.0869899489999995,0.2717123779999966
2,0,9.111979549000004,3.5626979230000018,0.0640271569999981
3,0,9.002738721,3.687933166999997,5.9311000001116554e-05
4,0,9.039806287999994,4.919382322000004,0.0003786599999955
5,0,9.070049376,3.801203239999992,0.0849868589999971
6,0,9.091773844000002,3.866312125000007,2.019283597999987
7,0,9.101763578999993,3.508805212999988,4.889012584
8,0,9.124781048000017,3.1485420369999986,5.121583815000008
9,0,9.142788294000011,2.7919327429999896,6.064595842000017
