data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,7.0,0.004132362082600594,1.564621925354004e-07,0.23153780214488506,0.2315679732710123
global_t,1,7.0,8.525699377059937e-05,1.4528632164001465e-07,0.22133727930486202,0.22136894427239895
global_t,2,7.0,7.979199290275574e-05,1.4901161193847656e-07,0.2209548819810152,0.22098668478429317
global_t,3,7.0,4.61433082818985e-05,1.5273690223693848e-07,0.23048514500260353,0.23050821386277676
global_t,4,7.0,6.613321602344513e-05,1.4528632164001465e-07,0.2515224888920784,0.25154423527419567
global_t,5,7.0,4.578195512294769e-05,1.5273690223693848e-07,0.29324791207909584,0.2932710237801075
global_t,6,7.0,3.143399953842163e-05,1.7136335372924805e-07,0.2916375305503607,0.2916517797857523
global_t,7,7.0,6.720423698425293e-05,1.5087425708770752e-07,0.2890875842422247,0.28911238349974155
global_t,8,7.0,3.259815275669098e-05,1.564621925354004e-07,0.25352623499929905,0.25354183837771416
global_t,9,7.0,4.626065492630005e-05,1.5087425708770752e-07,0.28458523377776146,0.28460887633264065
global_t,10,7.0,3.156624734401703e-05,1.5087425708770752e-07,0.2720031291246414,0.27201827615499496
global_t,11,7.0,4.5005232095718384e-05,1.601874828338623e-07,0.2277711909264326,0.2277846559882164
