generation,rank,Scatter,Publish,Queues
0,0,2.772042232565582,2.77628584112972,0.0039804214611649
1,0,3.274146595969796,3.27701953984797,0.0027104625478386
2,0,2.8001410495489836,2.8041434111073613,0.0038430728018283
3,0,2.831931294873357,2.835408260114491,0.0033351872116327
4,0,2.922412807121873,2.925182189792394,0.0026641944423317
5,0,3.6919196965172887,3.694257973693311,0.0021707555279135
6,0,3.3592071160674095,3.3624301506206393,0.0031078485772013
7,0,3.4796409346163273,3.4830735018476844,0.0033740093931555
8,0,2.8305701036006212,2.833916208706796,0.0031758826225996
9,0,3.2461518375203013,3.249088461510837,0.0028530964627861
0,3,3.7272623982280497,3.7302050879225135,0.00266919657588
1,3,2.871353255584836,2.8747803764417768,0.0032566133886575
2,3,3.0184061359614134,3.02227617893368,0.0037048999220132
3,3,3.038512283936143,3.04217741265893,0.0035044588148593
4,3,3.2141259908676147,3.2173563223332167,0.0031616920605301
5,3,3.4555297307670116,3.4582049548625946,0.002607962116599
6,3,2.9535409109666944,2.9565281122922897,0.0028292248025536
7,3,3.488198501057923,3.4920927565544844,0.0038259467110037
8,3,3.5594552122056484,3.5626260293647647,0.0030180634930729
9,3,2.815942956134677,2.8189135398715734,0.0028929905965924
0,1,3.837283036671579,3.841101234778762,0.0035270098596811
1,1,3.68473706394434,3.6880098152905703,0.0030887965112924
2,1,3.3488279469311237,3.352811101824045,0.003821057267487
3,1,3.3790069296956062,3.3823346728459,0.0031693587079644
4,1,4.822416556067765,4.826008824631572,0.0035275593400001
5,1,3.625392965972424,3.628042757511139,0.0025841714814305
6,1,3.239805059507489,3.242976989597082,0.003016173839569
7,1,3.0147325480356812,3.018659391440451,0.0038634873926639
8,1,3.359262459911406,3.3629201175644994,0.0035927249118685
9,1,3.420611106790602,3.42330441903323,0.0025400659069418
0,2,3.2697632126510143,3.27332026604563,0.0032584583386778
1,2,3.03008780721575,3.0329033816233277,0.0026522241532802
2,2,3.313267942517996,3.316842417232692,0.0034189075231552
3,2,3.292664504610002,3.296473619528115,0.0036477074027061
4,2,3.585526041686535,3.5888846330344677,0.003280964680016
5,2,3.4358307160437107,3.438459948636591,0.0024942746385931
6,2,3.4886233368888497,3.4919937029480934,0.003290862776339
7,2,3.1283529307693243,3.131850951351226,0.0034398129209876
8,2,3.4659315356984735,3.468685897067189,0.0026167845353484
9,2,2.9523367853835225,2.955011213198304,0.0025496324524283
