generation,getdata,getdataq,computation
74.59894651453942,14.51200947444886,14.50083220563829,60.0869282130152
53.097153229638934,0.03106854949146509,0.021087123081088066,53.06607722956687
54.440663101151586,0.03114975430071354,0.021180247887969017,54.409506500698626
56.2894746651873,0.03182436432689428,0.021729051135480404,56.25764348078519
54.63302187528461,0.030540594831109047,0.020679502747952938,54.60247449297458
52.11464424710721,0.032871413975954056,0.022789490409195423,52.08176641818136
55.59796902257949,0.03210091032087803,0.02166828978806734,55.565861315466464
51.31262138765305,0.031478626653552055,0.021463166922330856,51.28113513905555
54.498822905123234,0.03153812047094107,0.021542801521718502,54.46727797295898
48.86765768472105,0.03118874505162239,0.02113595698028803,48.83646166045219
