data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,5.0,0.015304358676075935,1.1362135410308838e-07,1.3662844356149435,1.3663174379616976
global_t,1,5.0,7.701106369495392e-05,1.30385160446167e-07,0.3435426466166973,0.3435665499418974
global_t,2,5.0,9.207427501678467e-05,1.341104507446289e-07,0.3041296973824501,0.3041557911783457
global_t,3,5.0,3.953278064727783e-05,1.3969838619232178e-07,0.2893014997243881,0.28932346776127815
global_t,4,5.0,7.207691669464111e-05,1.3597309589385986e-07,0.30289009027183056,0.30290964990854263
global_t,5,5.0,3.104656934738159e-05,1.3783574104309082e-07,0.28852682933211327,0.28854102827608585
global_t,6,5.0,3.095902502536774e-05,1.5087425708770752e-07,0.29847582057118416,0.2984902858734131
global_t,7,5.0,3.83276492357254e-05,1.5832483768463135e-07,0.2379470430314541,0.23796818405389786
global_t,8,5.0,3.14079225063324e-05,1.4901161193847656e-07,0.2874778099358082,0.28749179653823376
global_t,9,5.0,6.616488099098206e-05,1.2852251529693604e-07,0.2844629678875208,0.28448217548429966
global_t,10,5.0,3.0860304832458496e-05,1.3224780559539795e-07,0.29893663339316845,0.2989506945014
global_t,11,5.0,3.508850932121277e-05,1.3783574104309082e-07,0.23143747635185719,0.23145737126469612
