data,timestep,rank,get_contract,publish_request,scatter,publish
global_t,0,34.0,0.7106800079345703,6.67572021484375e-05,1.2053442001342771,1.2054064273834229
global_t,1,34.0,1.9073486328125e-06,5.364418029785156e-05,1.0439951419830322,1.0440468788146973
global_t,2,34.0,4.76837158203125e-07,2.5987625122070312e-05,1.1215898990631104,1.1216211318969729
global_t,3,34.0,1.9073486328125e-06,5.340576171875e-05,1.2535271644592283,1.2535758018493652
global_t,4,34.0,4.76837158203125e-07,2.6702880859375e-05,1.114609956741333,1.1146395206451416
global_t,5,34.0,7.152557373046875e-07,3.24249267578125e-05,1.2504239082336426,1.2504689693450928
global_t,6,34.0,2.1457672119140625e-06,4.57763671875e-05,1.3101472854614258,1.3101849555969238
global_t,7,34.0,4.76837158203125e-07,3.981590270996094e-05,1.3232765197753906,1.3233208656311035
global_t,8,34.0,4.76837158203125e-07,2.5987625122070312e-05,1.3020098209381104,1.3020415306091309
global_t,9,34.0,1.9073486328125e-06,4.1961669921875e-05,1.19221830368042,1.1922528743743896
global_t,0,84.0,0.7103970050811768,6.628036499023438e-05,9.72142767906189,9.721487522125244
global_t,1,84.0,1.9073486328125e-06,5.841255187988281e-05,9.80350947380066,9.8035626411438
global_t,2,84.0,2.1457672119140625e-06,5.9604644775390625e-05,9.760632276535034,9.76070499420166
global_t,3,84.0,1.6689300537109375e-06,4.7206878662109375e-05,9.451637506484984,9.45167326927185
global_t,4,84.0,4.76837158203125e-07,4.00543212890625e-05,9.756648540496826,9.75669527053833
global_t,5,84.0,1.9073486328125e-06,4.863739013671875e-05,9.702736139297484,9.702789545059204
global_t,6,84.0,9.5367431640625e-07,4.124641418457031e-05,9.81588339805603,9.815930128097534
global_t,7,84.0,7.152557373046875e-07,2.7894973754882812e-05,9.850193738937378,9.850226163864136
global_t,8,84.0,7.152557373046875e-07,2.86102294921875e-05,9.7534339427948,9.753465175628662
global_t,9,84.0,3.337860107421875e-06,4.8160552978515625e-05,9.708589315414429,9.708626985549929
global_t,0,79.0,0.8233537673950195,8.344650268554688e-05,7.787110805511475,7.787179470062256
global_t,1,79.0,1.6689300537109375e-06,6.008148193359375e-05,7.604748487472534,7.604809522628784
global_t,2,79.0,4.76837158203125e-07,3.2901763916015625e-05,7.181375026702881,7.1814093589782715
global_t,3,79.0,1.6689300537109375e-06,6.461143493652344e-05,7.700581789016724,7.700642108917236
global_t,4,79.0,1.9073486328125e-06,6.604194641113281e-05,7.612609386444092,7.612669944763184
global_t,5,79.0,4.76837158203125e-07,5.125999450683594e-05,5.613131999969482,5.61316990852356
global_t,6,79.0,4.76837158203125e-07,3.147125244140625e-05,6.534561634063721,6.5345964431762695
global_t,7,79.0,1.6689300537109375e-06,4.57763671875e-05,6.8913304805755615,6.891372203826904
global_t,8,79.0,9.5367431640625e-07,4.792213439941406e-05,6.127949476242065,6.128003358840942
global_t,9,79.0,4.76837158203125e-07,3.1948089599609375e-05,6.122251033782959,6.12228536605835
global_t,0,50.0,0.4969024658203125,7.104873657226562e-05,3.5464909076690674,3.5465633869171143
global_t,1,50.0,2.1457672119140625e-06,5.817413330078125e-05,3.3839638233184814,3.3840224742889404
global_t,2,50.0,1.9073486328125e-06,5.626678466796875e-05,3.540685653686523,3.5407462120056152
global_t,3,50.0,2.1457672119140625e-06,5.459785461425781e-05,3.519862413406372,3.51991868019104
global_t,4,50.0,2.384185791015625e-07,2.5510787963867188e-05,3.5341427326202393,3.534175395965576
global_t,5,50.0,1.9073486328125e-06,5.53131103515625e-05,3.549453020095825,3.549522638320923
global_t,6,50.0,4.76837158203125e-07,2.694129943847656e-05,3.5819051265716553,3.581936836242676
global_t,7,50.0,4.76837158203125e-07,2.7179718017578125e-05,3.639062404632568,3.6390950679779057
global_t,8,50.0,1.9073486328125e-06,4.3392181396484375e-05,3.59360933303833,3.593651294708252
global_t,9,50.0,4.76837158203125e-07,4.029273986816406e-05,3.5395686626434326,3.5396196842193604
global_t,0,206.0,0.7112243175506592,7.677078247070312e-05,10.167226552963257,10.167290449142456
global_t,1,206.0,1.9073486328125e-06,5.1975250244140625e-05,10.538654804229736,10.538713693618774
global_t,2,206.0,1.6689300537109375e-06,5.364418029785156e-05,10.7017502784729,10.701824426651
global_t,3,206.0,1.9073486328125e-06,4.172325134277344e-05,10.49451756477356,10.49455499649048
global_t,4,206.0,7.152557373046875e-07,3.528594970703125e-05,10.68739628791809,10.687449932098389
global_t,5,206.0,1.9073486328125e-06,4.4345855712890625e-05,10.754401922225952,10.754437446594238
global_t,6,206.0,7.152557373046875e-07,3.814697265625e-05,10.556034326553345,10.556087493896484
global_t,7,206.0,4.76837158203125e-07,2.5033950805664062e-05,10.384352207183838,10.38440203666687
global_t,8,206.0,7.152557373046875e-07,2.646446228027344e-05,10.616849660873411,10.616882085800173
global_t,9,206.0,1.6689300537109375e-06,4.553794860839844e-05,10.650783777236938,10.6508207321167
global_t,0,78.0,0.8235771656036377,8.96453857421875e-05,7.337484359741211,7.337559223175049
global_t,1,78.0,1.6689300537109375e-06,5.364418029785156e-05,8.106062889099121,8.106119155883789
global_t,2,78.0,2.1457672119140625e-06,4.267692565917969e-05,8.307626485824585,8.307663679122925
global_t,3,78.0,7.152557373046875e-07,4.076957702636719e-05,8.309325695037842,8.309376955032349
global_t,4,78.0,1.6689300537109375e-06,5.5789947509765625e-05,8.298322677612305,8.298392295837402
global_t,5,78.0,9.5367431640625e-07,2.574920654296875e-05,8.308624744415283,8.3086576461792
global_t,6,78.0,1.9073486328125e-06,5.626678466796875e-05,8.416820526123047,8.41687560081482
global_t,7,78.0,7.152557373046875e-07,2.574920654296875e-05,8.340088129043579,8.340121269226074
global_t,8,78.0,4.76837158203125e-07,2.574920654296875e-05,8.206454992294312,8.206486225128174
global_t,9,78.0,4.76837158203125e-07,2.574920654296875e-05,8.13041377067566,8.130445003509521
global_t,0,128.0,0.6252260208129883,7.915496826171875e-05,9.174440383911133,9.174511909484863
global_t,1,128.0,1.9073486328125e-06,6.079673767089844e-05,9.28980827331543,9.289877653121948
global_t,2,128.0,2.384185791015625e-07,3.0517578125e-05,9.39856767654419,9.398603200912476
global_t,3,128.0,1.6689300537109375e-06,5.793571472167969e-05,9.04941177368164,9.049471616744995
global_t,4,128.0,4.76837158203125e-07,3.218650817871094e-05,9.506964445114136,9.507006883621216
global_t,5,128.0,1.6689300537109375e-06,7.009506225585938e-05,9.480327129364014,9.4804048538208
global_t,6,128.0,4.76837158203125e-07,3.170967102050781e-05,9.406623601913452,9.40665864944458
global_t,7,128.0,1.9073486328125e-06,4.982948303222656e-05,9.449296474456789,9.449338674545288
global_t,8,128.0,4.76837158203125e-07,4.100799560546875e-05,9.36210322380066,9.362156867980955
global_t,9,128.0,4.76837158203125e-07,3.170967102050781e-05,9.27510929107666,9.27514386177063
global_t,0,143.0,0.8237216472625732,8.153915405273438e-05,8.223560094833374,8.223626852035522
global_t,1,143.0,1.6689300537109375e-06,6.437301635742188e-05,8.089088439941406,8.089144468307495
global_t,2,143.0,4.76837158203125e-07,3.24249267578125e-05,7.106476306915283,7.106510877609253
global_t,3,143.0,1.9073486328125e-06,5.14984130859375e-05,8.141688108444214,8.141726732254028
global_t,4,143.0,7.152557373046875e-07,4.482269287109375e-05,8.342296361923218,8.342347383499146
global_t,5,143.0,1.6689300537109375e-06,6.604194641113281e-05,8.398358821868896,8.398416757583618
global_t,6,143.0,4.76837158203125e-07,3.218650817871094e-05,8.38836145401001,8.388394117355347
global_t,7,143.0,1.6689300537109375e-06,5.364418029785156e-05,8.224237442016602,8.224274635314941
global_t,8,143.0,4.76837158203125e-07,4.792213439941406e-05,8.292320489883423,8.292383193969727
global_t,9,143.0,4.76837158203125e-07,3.314018249511719e-05,8.309366703033447,8.3094003200531
global_t,0,4.0,0.7104523181915283,7.2479248046875e-05,1.0626764297485352,1.0627751350402832
global_t,1,4.0,1.6689300537109375e-06,5.459785461425781e-05,0.967271327972412,0.967331886291504
global_t,2,4.0,1.430511474609375e-06,5.5789947509765625e-05,1.0102808475494385,1.010365009307861
global_t,3,4.0,4.76837158203125e-07,2.8133392333984375e-05,1.2201123237609863,1.2201454639434814
global_t,4,4.0,1.6689300537109375e-06,4.482269287109375e-05,1.0363051891326904,1.0363447666168213
global_t,5,4.0,7.152557373046875e-07,3.743171691894531e-05,1.104463815689087,1.104517936706543
global_t,6,4.0,2.384185791015625e-07,2.765655517578125e-05,1.1339144706726074,1.1339473724365234
global_t,7,4.0,1.6689300537109375e-06,4.5299530029296875e-05,1.1391031742095947,1.1391425132751465
global_t,8,4.0,4.76837158203125e-07,4.076957702636719e-05,1.172330379486084,1.1724095344543457
global_t,9,4.0,2.384185791015625e-07,2.7179718017578125e-05,1.0741348266601562,1.0741817951202393
global_t,0,63.0,0.4963128566741943,8.225440979003906e-05,3.548034906387329,3.54811692237854
global_t,1,63.0,2.1457672119140625e-06,6.532669067382812e-05,3.5252861976623535,3.525346517562866
global_t,2,63.0,1.9073486328125e-06,6.723403930664062e-05,3.4364330768585205,3.436492443084717
global_t,3,63.0,4.76837158203125e-07,3.170967102050781e-05,2.9193451404571533,2.9193828105926514
global_t,4,63.0,1.6689300537109375e-06,5.030632019042969e-05,3.3591511249542236,3.3592071533203125
global_t,5,63.0,7.152557373046875e-07,4.1961669921875e-05,3.315045118331909,3.3150956630706787
global_t,6,63.0,4.76837158203125e-07,3.123283386230469e-05,3.08518123626709,3.0852203369140625
global_t,7,63.0,4.76837158203125e-07,3.0517578125e-05,3.410384178161621,3.4104199409484863
global_t,8,63.0,4.76837158203125e-07,3.027915954589844e-05,2.9834840297698975,2.9835205078125
global_t,9,63.0,1.9073486328125e-06,4.839897155761719e-05,3.1817915439605713,3.181835889816284
global_t,0,141.0,0.8233263492584229,6.747245788574219e-05,8.889975309371948,8.890053272247314
global_t,1,141.0,1.6689300537109375e-06,6.198883056640625e-05,9.486122131347656,9.486182928085327
global_t,2,141.0,1.9073486328125e-06,6.103515625e-05,9.747194528579712,9.7472562789917
global_t,3,141.0,4.76837158203125e-07,3.027915954589844e-05,9.787634134292604,9.787673473358154
global_t,4,141.0,1.9073486328125e-06,5.1021575927734375e-05,9.796946048736572,9.79698896408081
global_t,5,141.0,7.152557373046875e-07,4.3392181396484375e-05,9.842082977294922,9.84214472770691
global_t,6,141.0,4.76837158203125e-07,3.0994415283203125e-05,9.72467041015625,9.72470736503601
global_t,7,141.0,2.1457672119140625e-06,4.76837158203125e-05,9.380226373672484,9.380272626876833
global_t,8,141.0,4.76837158203125e-07,4.649162292480469e-05,9.80109930038452,9.801156282424929
global_t,9,141.0,7.152557373046875e-07,4.76837158203125e-05,9.574178457260132,9.574217319488524
global_t,0,91.0,0.8235974311828613,8.106231689453125e-05,7.703271389007568,7.703338623046875
