generation,getdata,getdataq,computation
6.056334299966693,1.5980555322021246,1.5953679969534278,4.45827180147171
2.195149088278413,0.006546529941260815,0.0043944260105490685,2.1885968120768666
2.552380969747901,0.007151471450924873,0.005117882043123245,2.545224386267364
2.5275689801201224,0.006327072158455849,0.0043326131999492645,2.5212358264252543
2.322266573086381,0.006669467315077782,0.004668598994612694,2.3155910009518266
2.3207126427441835,0.007726672105491161,0.005695668049156666,2.312980281189084
2.754711152985692,0.006744996644556522,0.004749912768602371,2.7479616049677134
2.4239836260676384,0.007075532339513302,0.0049577755853533745,2.4169025560840964
2.3513994915410876,0.00691633764654398,0.004884401336312294,2.3444773154333234
2.321346338838339,0.0070687588304281235,0.005045047961175442,2.314271959476173
