generation,getdata,getdataq,computation
9.721148594282568,1.6831331895664334,1.6754608936607838,8.038009643554688
4.564858924597502,0.01659515220671892,0.010783929377794266,4.5482577327638865
4.695755345746875,0.01760593242943287,0.011702122166752815,4.678143530152738
4.737165953963995,0.01673512440174818,0.011004434898495674,4.720425597392023
4.833110759966075,0.017335157841444016,0.011298434808850288,4.81577050127089
4.817033273167908,0.01731453649699688,0.011407868936657906,4.799712931737304
4.827992852777243,0.016925682313740253,0.011149014346301556,4.811059066094458
4.867576875723898,0.01730130985379219,0.011232408694922924,4.850269698537886
4.9232799699530005,0.016673103906214237,0.011023269034922123,4.906601724214852
4.763201316818595,0.01672368124127388,0.010980788618326187,4.746471804566681
