generation,rank,Scatter,Publish,Queues
0,34,3.0595320174470544,3.167913871817291,0.1081150919198989
1,34,10.8829885404557,10.995943176560104,0.1127868834882974
2,34,3.811069651506841,3.92820447217673,0.1169668044894933
3,34,5.794068613089621,5.912058410234749,0.1178514407947659
4,34,3.766713765449822,3.903096668422222,0.1362802581861615
5,34,4.219494280405343,4.352046082727611,0.1324770161882043
6,34,4.995435684919357,5.09114155638963,0.095568960532546
7,34,3.2839201632887125,3.397587680257857,0.1135578975081443
8,34,6.088904700241983,6.202578910626471,0.1136099090799689
9,34,2.5418486772105098,2.6515550753101707,0.1096465745940804
0,84,2.4674555324018,2.588104642927646,0.1203816900961101
1,84,7.395632977131754,7.466042438987643,0.0702079352922737
2,84,3.6177916708402336,3.705681278835982,0.0877363225445151
3,84,4.10158765502274,4.228923608083278,0.1272525768727064
4,84,3.3952668458223343,3.5422198558226228,0.1468223868869245
5,84,2.945729363244027,3.089427826926112,0.1436149636283517
6,84,4.577904034871608,4.700927276164293,0.1229640678502619
7,84,2.9352445378899574,3.0589915150776505,0.1236162604764103
8,84,3.799190967809409,3.931019208859652,0.1317420178093016
9,84,2.089493629988283,2.2004210301674902,0.1108546149916946
0,79,2.480061787646264,2.600758631248027,0.1204289570450782
1,79,9.188986842986196,9.312990681733936,0.1238408260978758
2,79,3.762291918043047,3.851210216060281,0.0887302840128541
3,79,1.426724380813539,1.5500343618914485,0.123167211189866
4,79,4.921331188175827,5.039193206932396,0.1177777559496462
5,79,1.8979604048654437,1.993754306808114,0.0957286413758993
6,79,4.13204427389428,4.2191627831198275,0.0869835149496793
7,79,2.6856247852556407,2.783972176723182,0.0982564869336783
8,79,5.107735344208777,5.2198248147033155,0.1120277908630669
9,79,2.161021376028657,2.2191874980926514,0.0580240976996719
0,50,0.9454741533845664,1.0625125207006931,0.1167815141379833
1,50,0.9982239529490472,1.1441879589110613,0.1457548318430781
2,50,0.8418623264878988,0.9712792076170444,0.1292573744431138
3,50,0.8591674203053117,0.984029622748494,0.1247773598879575
4,50,0.8928597597405314,1.035896954126656,0.142954358831048
5,50,0.8353307135403156,0.9551910208538176,0.1197174843400716
6,50,0.9985879855230452,1.119842704385519,0.1211700867861509
7,50,0.9226785534992814,1.0527248959988356,0.1299886703491211
8,50,2.1522180577740073,2.2814920265227556,0.1292011933401227
9,50,0.8202760191634297,0.9313036985695362,0.1108815083280205
0,78,4.818965399637818,4.955675167031586,0.1364611121825873
1,78,8.69713554205373,8.83646961627528,0.1391707919538021
2,78,4.300022549927235,4.387902195099741,0.0876956013962626
3,78,4.893133274279535,5.010911954101175,0.1176086058840155
4,78,6.350629104301333,6.473191251978278,0.1224990994669497
5,78,4.095811026636511,4.212614621967077,0.1166638201102614
6,78,3.8995027760975063,4.013768104836345,0.1141785611398518
7,78,3.85249206610024,3.948729804251343,0.0961623359471559
8,78,6.721218129154295,6.838747042696923,0.1174659086391329
9,78,3.6544595696032047,3.779271216131747,0.1246764538809657
0,4,2.466078502126038,2.593328188173473,0.1269897706806659
1,4,10.11182487849146,10.15078602731228,0.0388000831007957
