generation,rank,Scatter,Publish,Queues
0,4,0.8632524879649282,0.8666329504922032,0.0031327242031693
1,4,0.9794199634343386,0.98327374458313,0.0036787400022149
2,4,0.8954792693257332,0.8991829492151737,0.0035201413556933
3,4,0.99396304320544,0.998180334456265,0.0040514841675758
4,4,0.7296655727550387,3.751200869679451,3.0213926881551743
5,4,1.0078194737434387,4.2148421946913,3.2069321423768997
6,4,0.7339384136721492,4.365535359829664,3.63145453389734
7,4,0.6906990045681596,4.5687851794064045,3.877996027469635
8,4,0.8834476675838232,4.662018799223006,3.778506730683148
9,4,0.9491163128986956,4.467040871270001,3.5177686465904117
0,6,0.7135616540908813,0.716852031648159,0.0030997395515441
1,6,0.7865627622231841,0.7905939882621169,0.0038468809798359
2,6,0.8096222775056958,0.8131822906434536,0.0033935038372874
3,6,0.6810079291462898,0.6858915435150266,0.004791023209691
4,6,0.8210985381156206,3.751596014946699,2.930358783341944
5,6,0.7194611616432667,4.215041480027139,3.495481366291642
6,6,0.8281592465937138,4.366532798856497,3.53830361738801
7,6,0.8130308166146278,4.569131527096033,3.755931184627116
8,6,0.8107892265543342,4.661524849943817,3.8506253156811
9,6,0.8153010942041874,4.4682431276887655,3.652875198982656
0,7,0.9487384371459484,0.9521977175027132,0.0031771818175911
1,7,1.0053063007071614,1.009898578748107,0.0044949939474463
2,7,0.7139347866177559,0.7172491690143943,0.0031528882682323
3,7,0.7176675209775567,0.722496435046196,0.0047438088804483
4,7,1.0469490280374885,3.751627185381949,2.7045376878231764
5,7,0.924270709976554,4.214815366081893,3.290459689684212
6,7,0.9651730246841908,4.366186147555709,3.400952692143619
7,7,0.7086526993662119,4.568948463536799,3.8601514184847474
8,7,0.737096288241446,4.661485033109784,3.9242988266050816
9,7,0.9021221753209828,4.467941467650235,3.565729968249798
0,5,0.8239478766918182,0.8273373171687126,0.0031448705121874
1,5,0.8517279541119933,0.855470847338438,0.0035759760066866
2,5,0.8276672968640924,0.831239091232419,0.0034068683162331
3,5,0.8351739170029759,0.8402319680899382,0.0049692606553435
4,5,0.7791352327913046,3.7508674589917064,2.9715708578005433
5,5,0.8372786911204457,4.214875514619052,3.377529266290366
6,5,0.8317056419327855,4.365470760501921,3.533624405041337
7,5,0.7986218817532063,4.568894308060408,3.770182430744171
8,5,0.7060663998126984,4.661986366845667,3.955857537686825
9,5,0.8098200242966413,4.466585316695273,3.656625899486244
0,0,0.9713250743225216,0.9741617776453496,0.002586742863059
1,0,1.0208437936380506,1.0246135434135797,0.0036843148991465
2,0,0.9440111052244902,0.9477184098213912,0.0035495739430189
3,0,0.9409549571573734,0.9457679316401482,0.0047283787280321
4,0,0.8081919606775045,0.812754949554801,0.0044042244553565
5,0,0.895057593472302,0.8998422669246793,0.0047226622700691
6,0,0.760709279216826,0.7644811477512121,0.0036393674090504
7,0,0.835714228451252,0.8408723147585988,0.0050727231428027
8,0,0.9510977165773512,0.9560976466163992,0.0049405079334974
9,0,0.9499217020347714,0.9546078611165284,0.0046173185110092
0,3,0.9651955203153192,0.96853380324319,0.003071725834161
1,3,1.026533031836152,1.0302566336467862,0.0035443482920527
2,3,0.8369618593715131,0.8401089762337506,0.002994175069034
3,3,0.7825630786828697,0.7872243337333202,0.0045517021790146
4,3,1.125411334913224,3.7510261670686305,2.625470452941954
5,3,0.9439525566995144,4.214544296264648,3.2704992215149105
6,3,0.9296404006890951,4.365012801717967,3.4352278942242265
7,3,0.812945001758635,4.568707249127328,3.7556512751616538
8,3,0.8243390009738505,4.6618503499776125,3.8374446593225
9,3,0.942784084007144,4.466419890988618,3.5234905877150595
0,1,0.7122504552826285,0.7156951669603586,0.0031633181497454
1,1,0.9248836627230048,0.928818492218852,0.0037673590704798
2,1,0.6974895233288407,0.7005880614742637,0.0029298933222889
3,1,0.6842550495639443,0.6894133342429996,0.0050899954512715
4,1,0.8252670476213098,3.7501099230721593,2.9246640307828784
5,1,0.7999059464782476,4.215013669803739,3.4150301879271865
6,1,0.6985626388341188,4.364932597614825,3.6662262016907334
7,1,0.8265399448573589,4.56842106860131,3.741785398684442
8,1,0.8316718470305204,4.661696643568575,3.829957964830101
9,1,0.8257499635219574,4.466275823302567,3.640372011810541
0,2,0.8299511419609189,0.832982175052166,0.0028476621955633
1,2,0.9100493509322404,0.9147166470065712,0.0045119700953364
2,2,0.9018668089993298,0.9048016075976192,0.0027562659233808
3,2,0.8114782739430666,0.8165129749104381,0.0049328436143696
4,2,0.8103991020470858,3.750272572040558,2.9397161002270877
5,2,0.8135651480406523,4.214213645085692,3.4005066831596196
6,2,0.8244706317782402,4.365287641994655,3.5407282463274896
7,2,0.7131312568672001,4.56864154106006,3.855358498170972
8,2,0.7052486590109766,4.6611632141284645,3.95580728771165
9,2,0.8129209959879518,4.467544533777982,3.654557805042714
