generation,getdata,getdataq,computation
10.16739340685308,1.652301981113851,1.6448671035468578,8.515086149796844
5.050220272503793,0.016475843265652657,0.01052835676819086,5.033738426864147
5.142605807632208,0.01703894417732954,0.011082927696406841,5.125560839660466
4.8016221495345235,0.017454056069254875,0.011724184267222881,4.784162414260209
4.939443982206285,0.0169026842340827,0.011206488125026226,4.9225360453128815
4.942393523640931,0.01753193326294422,0.011439116671681404,4.924856498837471
4.730697840452194,0.016924109309911728,0.011278550140559673,4.713768155314028
4.851840956136584,0.018191713839769363,0.012368251569569111,4.833643227815628
5.015246029011905,0.01707539428025484,0.011411523446440697,4.9981650318950415
5.009917796589434,0.017188125289976597,0.01147130411118269,4.9927245862782
