generation,getdata,getdataq,computation
138.7599364100024,22.140963396057487,22.103613407351077,116.61896053235978
113.33875739574432,0.1117978859692812,0.07548550050705671,113.22695062402636
113.74849062785506,0.11052742600440979,0.07360291387885809,113.63795410096645
122.23563682381064,0.15112972259521484,0.07608678285032511,122.08449825178832
117.60714423656464,0.10630793496966362,0.07101755775511265,117.50082638207823
119.54221850447357,0.11578957736492157,0.07930395379662514,119.42641864903271
116.17567704245448,0.11285473871976137,0.07470472063869238,116.06281220912933
110.39037964772433,0.11294089071452618,0.07751326262950897,110.27743068244308
105.73968298453838,0.10894729197025299,0.07338018901646137,105.63071448262781
117.22031725011766,0.10647781193256378,0.0715129878371954,117.11383167468011
